insertId,jsonPayload.application,jsonPayload.container,jsonPayload.container_logname,jsonPayload.filename,jsonPayload.message,"'labels.""compute.googleapis.com/resource_id""","'labels.""compute.googleapis.com/resource_name""","'labels.""compute.googleapis.com/zone""","'labels.""goog-drz-cloudfunctions-id""","'labels.""goog-drz-cloudfunctions-location""","'labels.""goog-managed-by""",labels.instanceId,"'labels.""run.googleapis.com/base_image_versions""",logName,receiveLocation,receiveTimestamp,resource.labels.cluster_name,resource.labels.cluster_uuid,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.region,resource.labels.revision_name,resource.labels.service_name,resource.type,textPayload,timestamp
dw4u1fm7vbxkilii4,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export SPARK_SUBMIT_OPTS="" -Dscala.usejavacp=true""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.569364954Z"
dw4u1fm7vbxkilii3,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export SPARK_HOME=""/usr/lib/spark""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.568892481Z"
dw4u1fm7vbxkilii2,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export SPARK_LOCAL_DIRS=""/hadoop/spark/tmp""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.568500113Z"
dw4u1fm7vbxkilii1,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export SPARK_SCALA_VERSION=""2.12""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.568034883Z"
dw4u1fm7vbxkilii0,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export SPARK_LIBRARY_PATH="":/usr/lib/hadoop/lib/native""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.567507567Z"
dw4u1fm7vbxkilih9,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export SPARK_WORKER_DIR=""/hadoop/spark/work""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.566768091Z"
dw4u1fm7vbxkilih8,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export OPENBLAS_NUM_THREADS=""1""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.566399535Z"
dw4u1fm7vbxkilih7,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export SPARK_ENV_LOADED=""1""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.565542593Z"
dw4u1fm7vbxkilih6,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export SPARK_MASTER_WEBUI_PORT=""18080""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.565067611Z"
dw4u1fm7vbxkilih5,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export NM_AUX_SERVICE_mapreduce_shuffle=""AAA0+gAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.564577585Z"
dw4u1fm7vbxkilih4,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export NM_AUX_SERVICE_spark_shuffle=""""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.564014954Z"
dw4u1fm7vbxkilih3,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export JVM_PID=""$$""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.563359311Z"
dw4u1fm7vbxkilih2,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export LOCALIZATION_COUNTERS=""1872955,0,3,0,191""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.562859904Z"
dw4u1fm7vbxkilih1,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export PWD=""/hadoop/yarn/nm-local-dir/usercache/root/appcache/application_1764487936651_0014/container_1764487936651_0014_01_000002""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.562345340Z"
dw4u1fm7vbxkilih0,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export HOME=""/home/""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.561906243Z"
dw4u1fm7vbxkilig9,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export LOGNAME=""root""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.561455700Z"
dw4u1fm7vbxkilig8,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export USER=""root""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.561003930Z"
dw4u1fm7vbxkilig7,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export LOG_DIRS=""/var/log/hadoop-yarn/userlogs/application_1764487936651_0014/container_1764487936651_0014_01_000002""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.560523200Z"
dw4u1fm7vbxkilig6,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export LOCAL_USER_DIRS=""/hadoop/yarn/nm-local-dir/usercache/root/""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.560100557Z"
dw4u1fm7vbxkilig5,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export LOCAL_DIRS=""/hadoop/yarn/nm-local-dir/usercache/root/appcache/application_1764487936651_0014""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.559530591Z"
dw4u1fm7vbxkilig4,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export NM_HTTP_PORT=""8042""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.553556936Z"
dw4u1fm7vbxkilig3,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export NM_HOST=""nettalco-cluster-w-0.c.nettalco-data-478503.internal""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.552902200Z"
dw4u1fm7vbxkilig2,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export NM_PORT=""8026""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.552363819Z"
dw4u1fm7vbxkilig1,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export CONTAINER_ID=""container_1764487936651_0014_01_000002""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.551780686Z"
dw4u1fm7vbxkilig0,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export HADOOP_TOKEN_FILE_LOCATION=""/hadoop/yarn/nm-local-dir/usercache/root/appcache/application_1764487936651_0014/container_1764487936651_0014_01_000002/container_tokens""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.551271807Z"
dw4u1fm7vbxkilif9,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export LANG=${LANG:-""C.UTF-8""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.550732443Z"
dw4u1fm7vbxkilif8,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export LD_LIBRARY_PATH=${LD_LIBRARY_PATH:-"":/usr/lib/hadoop/lib/native""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.550226905Z"
dw4u1fm7vbxkilif7,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export HADOOP_MAPRED_HOME=${HADOOP_MAPRED_HOME:-""/usr/lib/hadoop-mapreduce""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.549644900Z"
dw4u1fm7vbxkilif6,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export HADOOP_YARN_HOME=${HADOOP_YARN_HOME:-""/usr/lib/hadoop-yarn""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.549080384Z"
dw4u1fm7vbxkilif5,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export HADOOP_CONF_DIR=${HADOOP_CONF_DIR:-""/etc/hadoop/conf""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.548529977Z"
dw4u1fm7vbxkilif4,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export HADOOP_HDFS_HOME=${HADOOP_HDFS_HOME:-""/usr/lib/hadoop-hdfs""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.548006069Z"
dw4u1fm7vbxkilif3,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export HADOOP_COMMON_HOME=${HADOOP_COMMON_HOME:-""/usr/lib/hadoop""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.547547087Z"
dw4u1fm7vbxkilif2,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export JAVA_HOME=${JAVA_HOME:-""/usr/lib/jvm/temurin-11-jdk-amd64""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.547113307Z"
dw4u1fm7vbxkilif1,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export PATH=${PATH:-""/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin""}",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.546679686Z"
dw4u1fm7vbxkilif0,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'echo ""Setting up env variables""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.546082530Z"
dw4u1fm7vbxkilie9,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'exec 2>""${PRELAUNCH_ERR}""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.545573878Z"
dw4u1fm7vbxkilie8,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export PRELAUNCH_ERR=""/var/log/hadoop-yarn/userlogs/application_1764487936651_0014/container_1764487936651_0014_01_000002/prelaunch.err""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.545090477Z"
dw4u1fm7vbxkilie7,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'exec >""${PRELAUNCH_OUT}""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.544491953Z"
dw4u1fm7vbxkilie6,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'export PRELAUNCH_OUT=""/var/log/hadoop-yarn/userlogs/application_1764487936651_0014/container_1764487936651_0014_01_000002/prelaunch.out""",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.544061990Z"
dw4u1fm7vbxkilie5,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,"'set -o pipefail -e",7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.543471059Z"
dw4u1fm7vbxkilie4,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.543022971Z"
dw4u1fm7vbxkilie3,application_1764487936651_0014,container_1764487936651_0014_01_000002,launch_container.sh,application_1764487936651_0014.container_1764487936651_0014_01_000002.launch_container.sh,#!/bin/bash,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.413067384Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.542009678Z"
9gj0c4xjpypw4e0z6,application_1764487936651_0014,container_1764487936651_0014_01_000001,directory.info,application_1764487936651_0014.container_1764487936651_0014_01_000001.directory.info,"'broken symlinks(find -L . -maxdepth 5 -type l -ls):",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.585932883Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.534086210Z"
9gj0c4xjpypw4e0z5,application_1764487936651_0014,container_1764487936651_0014_01_000001,directory.info,application_1764487936651_0014.container_1764487936651_0014_01_000001.directory.info,"'  1966614      4 -rw-r--r--   1 yarn     yarn           16 Dec  2 02:00 ./.default_container_executor.sh.crc",4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:01.585932883Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:00:59.533625933Z"
