1077565,RECHAZADO,23/04/2025 20:52,23/04/2025 20:52,28/04/2025 20:52,54,HUANCAVELICA,HUANCAVELICA,PALCA,CENTRO
1077566,PENDIENTE,09/09/2025 09:56,10/09/2025 09:56,,,TUMBES,ZARUMILLA,MATAPALO,NORTE
1077567,ATENDIDO,01/02/2025 20:44,02/02/2025 20:44,04/02/2025 20:44,,AYACUCHO,HUANTA,LURICOCHA,CENTRO
1077568,DUPLICADO/RIESGO/FRAUDE,24/07/2025 21:15,,25/07/2025 21:15,98,HUANUCO,AMBO,TOMAY KICHWA,CENTRO
1077569,PENDIENTE,04/12/2025 14:46,,,,LA LIBERTAD,PATAZ,TAURIJA,NORTE
1077570,RECHAZADO,06/10/2025 05:45,06/10/2025 05:45,12/10/2025 05:45,89,PIURA,SECHURA,VICE,NORTE
1077571,RECHAZADO,03/05/2025 02:06,03/05/2025 02:06,05/05/2025 02:06,13,LORETO,LORETO,NAUTA,NORTE
1077572,DUPLICADO/RIESGO/FRAUDE,25/09/2025 07:07,,30/09/2025 07:07,81,JUNIN,SATIPO,MAZAMARI,CENTRO
1077573,PENDIENTE,14/06/2025 19:39,,,,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,NORTE
1077574,DUPLICADO/RIESGO/FRAUDE,25/11/2025 03:15,,30/11/2025 03:15,17,CAJAMARCA,CHOTA,LLAMA,NORTE
1077575,DUPLICADO/RIESGO/FRAUDE,23/02/2025 20:32,,25/02/2025 20:32,72,ANCASH,SIHUAS,ACOBAMBA,CENTRO
1077576,DUPLICADO/RIESGO/FRAUDE,02/05/2025 19:18,,03/05/2025 19:18,92,JUNIN,HUANCAYO,SAPALLANGA,CENTRO
1077577,DUPLICADO/RIESGO/FRAUDE,06/03/2025 18:56,,09/03/2025 18:56,51,TUMBES,ZARUMILLA,PAPAYAL,NORTE
1077578,ATENDIDO,29/09/2025 05:29,29/09/2025 05:29,12/10/2025 05:29,,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,NORTE
1077579,ATENDIDO,11/06/2025 12:17,11/06/2025 12:17,20/06/2025 12:17,,AYACUCHO,VICTOR FAJARDO,HUANCAPI,CENTRO
1077580,RECHAZADO,08/02/2025 01:47,08/02/2025 01:47,10/02/2025 01:47,75,HUANCAVELICA,TAYACAJA,SALCABAMBA,CENTRO
1077581,DUPLICADO/RIESGO/FRAUDE,10/11/2025 19:25,,14/11/2025 19:25,56,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,CENTRO
1077582,DUPLICADO/RIESGO/FRAUDE,16/04/2025 22:22,,21/04/2025 22:22,10,PUNO,LAMPA,NICASIO,SUR
1077583,RECHAZADO,16/04/2025 03:24,18/04/2025 03:24,02/05/2025 03:24,1,CUSCO,LA CONVENCION,VILLA VIRGEN,SUR
1077584,ATENDIDO,06/06/2025 01:16,06/06/2025 01:16,08/06/2025 01:16,,PIURA,MORROPON,LA MATANZA,NORTE
1077585,DUPLICADO/RIESGO/FRAUDE,25/07/2025 20:06,,30/07/2025 20:06,21,AREQUIPA,CASTILLA,AYO,SUR
1077586,DUPLICADO/RIESGO/FRAUDE,29/05/2025 22:52,,01/06/2025 22:52,88,AYACUCHO,CANGALLO,CANGALLO,CENTRO
1077587,PENDIENTE,28/11/2025 19:49,28/11/2025 19:49,,,AYACUCHO,HUAMANGA,CHIARA,CENTRO
1077588,RECHAZADO,04/02/2025 06:21,04/02/2025 06:21,11/02/2025 06:21,82,LA LIBERTAD,PATAZ,PARCOY,NORTE
1077589,ATENDIDO,08/06/2025 09:36,09/06/2025 09:36,19/06/2025 09:36,,PIURA,PIURA,VEINTISEIS DE OCTUBRE,NORTE
1077590,PENDIENTE,24/02/2025 18:46,26/02/2025 18:46,,,LA LIBERTAD,JULCAN,HUASO,NORTE
1077591,PENDIENTE,25/10/2025 08:02,,,,HUANUCO,AMBO,HUACAR,CENTRO
1077592,PENDIENTE,01/01/2025 08:15,03/01/2025 08:15,,,PIURA,PIURA,LA ARENA,NORTE
1077593,PENDIENTE,30/06/2025 06:46,,,,HUANUCO,YAROWILCA,OBAS,CENTRO
1077594,PENDIENTE,15/03/2025 01:29,15/03/2025 01:29,,,AREQUIPA,AREQUIPA,CAYMA,SUR
1077595,DUPLICADO/RIESGO/FRAUDE,20/05/2025 21:47,,25/05/2025 21:47,54,AYACUCHO,LA MAR,ANCO,CENTRO
1077596,RECHAZADO,30/09/2025 06:18,30/09/2025 06:18,04/10/2025 06:18,100,ANCASH,OCROS,CAJAMARQUILLA,CENTRO
1077597,ATENDIDO,10/04/2025 06:06,10/04/2025 06:06,18/04/2025 06:06,,ICA,PISCO,HUMAY,SUR
1077598,DUPLICADO/RIESGO/FRAUDE,18/08/2025 04:05,,19/08/2025 04:05,43,AYACUCHO,LUCANAS,LUCANAS,CENTRO
1077599,RECHAZADO,09/07/2025 16:29,10/07/2025 16:29,12/07/2025 16:29,92,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,NORTE
1077600,PENDIENTE,16/08/2025 02:36,17/08/2025 02:36,,,AMAZONAS,CHACHAPOYAS,CHETO,NORTE
1077601,PENDIENTE,08/05/2025 12:20,11/05/2025 12:20,,,CAJAMARCA,JAEN,SALLIQUE,NORTE
1077602,ATENDIDO,03/03/2025 12:52,03/03/2025 12:52,11/03/2025 12:52,,LIMA,CAÑETE,ASIA,LIMA
1077603,ATENDIDO,20/05/2025 01:01,23/05/2025 01:01,28/05/2025 01:01,,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,NORTE
1077604,ATENDIDO,18/09/2025 07:07,19/09/2025 07:07,27/09/2025 07:07,,ANCASH,HUAYLAS,HUAYLAS,CENTRO
1077605,ATENDIDO,16/09/2025 02:32,16/09/2025 02:32,21/09/2025 02:32,,PIURA,AYABACA,MONTERO,NORTE
1077606,ATENDIDO,08/08/2025 10:41,08/08/2025 10:41,21/08/2025 10:41,,LIMA,CAÑETE,ZUÑIGA,LIMA
1077607,ATENDIDO,05/07/2025 17:14,05/07/2025 17:14,07/07/2025 17:14,,TUMBES,TUMBES,LA CRUZ,NORTE
1077608,RECHAZADO,02/12/2025 09:50,03/12/2025 09:50,09/12/2025 09:50,32,AMAZONAS,CHACHAPOYAS,CHILIQUIN,NORTE
1077609,ATENDIDO,06/12/2025 03:08,06/12/2025 03:08,19/12/2025 03:08,,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,LIMA
1077610,RECHAZADO,21/11/2025 22:02,21/11/2025 22:02,30/11/2025 22:02,15,LAMBAYEQUE,CHICLAYO,OYOTUN,NORTE
1077611,DUPLICADO/RIESGO/FRAUDE,05/04/2025 23:34,,07/04/2025 23:34,77,AMAZONAS,CHACHAPOYAS,MAGDALENA,NORTE
1077612,PENDIENTE,18/11/2025 20:10,,,,LIMA,YAUYOS,HUAMPARA,LIMA
1077613,DUPLICADO/RIESGO/FRAUDE,19/09/2025 02:48,,24/09/2025 02:48,14,JUNIN,JAUJA,PACCHA,CENTRO
1077614,ATENDIDO,11/11/2025 17:59,11/11/2025 17:59,18/11/2025 17:59,,PUNO,HUANCANE,COJATA,SUR
1077615,PENDIENTE,28/01/2025 16:15,,,,AMAZONAS,BONGARA,COROSHA,NORTE
1077616,DUPLICADO/RIESGO/FRAUDE,03/04/2025 02:30,,06/04/2025 02:30,25,AYACUCHO,LUCANAS,CABANA,CENTRO
1077617,ATENDIDO,19/04/2025 05:52,21/04/2025 05:52,30/04/2025 05:52,,ANCASH,PALLASCA,PALLASCA,CENTRO
1077618,PENDIENTE,16/09/2025 05:14,18/09/2025 05:14,,,LIMA,CAÑETE,PACARAN,LIMA
1077619,PENDIENTE,08/09/2025 03:57,11/09/2025 03:57,,,JUNIN,SATIPO,RIO TAMBO,CENTRO
1077620,PENDIENTE,26/01/2025 19:26,27/01/2025 19:26,,,ANCASH,RECUAY,LLACLLIN,CENTRO
1077621,PENDIENTE,29/11/2025 10:14,02/12/2025 10:14,,,ANCASH,SIHUAS,CASHAPAMPA,CENTRO
1077622,DUPLICADO/RIESGO/FRAUDE,20/04/2025 18:05,,21/04/2025 18:05,79,JUNIN,CHANCHAMAYO,PICHANAQUI,CENTRO
1077623,RECHAZADO,17/12/2025 01:13,18/12/2025 01:13,20/12/2025 01:13,34,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,NORTE
1077624,ATENDIDO,12/12/2025 22:47,12/12/2025 22:47,16/12/2025 22:47,,ANCASH,CORONGO,LA PAMPA,CENTRO
1077625,DUPLICADO/RIESGO/FRAUDE,03/01/2025 15:46,,07/01/2025 15:46,71,MOQUEGUA,ILO,EL ALGARROBAL,SUR
1077626,RECHAZADO,23/08/2025 01:47,26/08/2025 01:47,08/09/2025 01:47,59,AREQUIPA,LA UNION,TOMEPAMPA,SUR
1077627,PENDIENTE,09/09/2025 08:42,,,,LA LIBERTAD,BOLIVAR,CONDORMARCA,NORTE
1077628,PENDIENTE,05/05/2025 23:05,06/05/2025 23:05,,,ICA,ICA,SUBTANJALLA,SUR
1077629,PENDIENTE,24/03/2025 23:10,,,,LIMA,YAUYOS,AYAVIRI,LIMA
1077630,DUPLICADO/RIESGO/FRAUDE,12/05/2025 07:04,,14/05/2025 07:04,98,JUNIN,HUANCAYO,SAPALLANGA,CENTRO
1077631,PENDIENTE,18/06/2025 04:20,,,,HUANCAVELICA,HUANCAVELICA,VILCA,CENTRO
1077632,DUPLICADO/RIESGO/FRAUDE,26/03/2025 11:08,,27/03/2025 11:08,73,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,NORTE
1077633,ATENDIDO,25/08/2025 04:23,27/08/2025 04:23,03/09/2025 04:23,,LIMA,OYON,COCHAMARCA,LIMA
1077634,PENDIENTE,02/04/2025 04:07,05/04/2025 04:07,,,SAN MARTIN,MOYOBAMBA,HABANA,NORTE
1077635,ATENDIDO,08/03/2025 05:26,11/03/2025 05:26,25/03/2025 05:26,,ICA,PISCO,INDEPENDENCIA,SUR
1077636,RECHAZADO,18/06/2025 14:45,18/06/2025 14:45,29/06/2025 14:45,82,HUANCAVELICA,TAYACAJA,COLCABAMBA,CENTRO
1077637,PENDIENTE,19/12/2025 14:25,22/12/2025 14:25,,,AREQUIPA,AREQUIPA,TIABAYA,SUR
1077638,ATENDIDO,20/10/2025 14:18,20/10/2025 14:18,24/10/2025 14:18,,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,NORTE
1077639,DUPLICADO/RIESGO/FRAUDE,11/05/2025 11:34,,13/05/2025 11:34,17,APURIMAC,ABANCAY,TAMBURCO,SUR
1077640,ATENDIDO,08/09/2025 23:40,08/09/2025 23:40,23/09/2025 23:40,,AYACUCHO,HUANTA,HUANTA,CENTRO
1077641,PENDIENTE,02/04/2025 11:25,,,,AYACUCHO,VICTOR FAJARDO,CAYARA,CENTRO
1077642,PENDIENTE,03/03/2025 21:27,,,,ANCASH,HUARI,CAJAY,CENTRO
1077643,ATENDIDO,18/03/2025 22:53,21/03/2025 22:53,29/03/2025 22:53,,AREQUIPA,CAYLLOMA,ACHOMA,SUR
1077644,DUPLICADO/RIESGO/FRAUDE,27/02/2025 10:41,,28/02/2025 10:41,61,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,NORTE
1077645,DUPLICADO/RIESGO/FRAUDE,26/07/2025 19:51,,29/07/2025 19:51,16,LIMA,CAÑETE,ZUÑIGA,LIMA
1077646,PENDIENTE,11/05/2025 15:59,,,,LIMA,OYON,PACHANGARA,LIMA
1077647,ATENDIDO,07/07/2025 01:00,08/07/2025 01:00,21/07/2025 01:00,,PIURA,SECHURA,BERNAL,NORTE
1077648,PENDIENTE,06/10/2025 17:23,08/10/2025 17:23,,,CUSCO,CHUMBIVILCAS,SANTO TOMAS,SUR
1077649,ATENDIDO,23/06/2025 14:44,25/06/2025 14:44,10/07/2025 14:44,,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,NORTE
1077650,PENDIENTE,13/02/2025 20:25,,,,LA LIBERTAD,TRUJILLO,SIMBAL,NORTE
1077651,ATENDIDO,28/03/2025 03:31,29/03/2025 03:31,12/04/2025 03:31,,PUNO,CHUCUITO,PISACOMA,SUR
1077652,ATENDIDO,29/12/2025 23:51,29/12/2025 23:51,04/01/2026 23:51,,JUNIN,YAULI,PACCHA,CENTRO
1077653,ATENDIDO,01/12/2025 08:18,01/12/2025 08:18,05/12/2025 08:18,,HUANUCO,PACHITEA,MOLINO,CENTRO
1077654,RECHAZADO,11/09/2025 01:16,12/09/2025 01:16,25/09/2025 01:16,97,CAJAMARCA,CUTERVO,CUTERVO,NORTE
1077655,PENDIENTE,15/08/2025 02:35,17/08/2025 02:35,,,PIURA,PAITA,VICHAYAL,NORTE
1077656,PENDIENTE,12/01/2025 19:47,,,,ANCASH,POMABAMBA,QUINUABAMBA,CENTRO
1077657,RECHAZADO,05/07/2025 06:19,05/07/2025 06:19,14/07/2025 06:19,50,HUANCAVELICA,CASTROVIRREYNA,ARMA,CENTRO
1077658,ATENDIDO,09/02/2025 08:08,10/02/2025 08:08,14/02/2025 08:08,,PIURA,SECHURA,BELLAVISTA DE LA UNION,NORTE
1077659,PENDIENTE,31/07/2025 09:53,03/08/2025 09:53,,,APURIMAC,AYMARAES,SAÑAYCA,SUR
1077660,DUPLICADO/RIESGO/FRAUDE,28/05/2025 18:07,,02/06/2025 18:07,43,PUNO,MOHO,TILALI,SUR
1077661,RECHAZADO,27/12/2025 03:34,30/12/2025 03:34,09/01/2026 03:34,43,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,CENTRO
1077662,PENDIENTE,10/09/2025 08:26,,,,HUANCAVELICA,HUANCAVELICA,CUENCA,CENTRO
1077663,ATENDIDO,16/11/2025 08:48,16/11/2025 08:48,28/11/2025 08:48,,SAN MARTIN,TOCACHE,POLVORA,NORTE
1077664,RECHAZADO,03/10/2025 10:28,05/10/2025 10:28,19/10/2025 10:28,87,CUSCO,ACOMAYO,SANGARARA,SUR
1077665,PENDIENTE,08/02/2025 18:17,10/02/2025 18:17,,,PUNO,CARABAYA,USICAYOS,SUR
1077666,RECHAZADO,14/05/2025 13:27,14/05/2025 13:27,29/05/2025 13:27,27,ANCASH,HUARI,CAJAY,CENTRO
1077667,RECHAZADO,28/01/2025 16:10,29/01/2025 16:10,04/02/2025 16:10,47,SAN MARTIN,PICOTA,PILLUANA,NORTE
1077668,DUPLICADO/RIESGO/FRAUDE,03/04/2025 21:19,,08/04/2025 21:19,11,JUNIN,JAUJA,SINCOS,CENTRO
1077669,RECHAZADO,09/03/2025 05:46,09/03/2025 05:46,16/03/2025 05:46,77,LA LIBERTAD,PATAZ,TAURIJA,NORTE
1077670,ATENDIDO,12/03/2025 11:26,13/03/2025 11:26,25/03/2025 11:26,,HUANCAVELICA,TAYACAJA,ACRAQUIA,CENTRO
1077671,ATENDIDO,11/02/2025 21:18,14/02/2025 21:18,17/02/2025 21:18,,LA LIBERTAD,VIRU,GUADALUPITO,NORTE
1077672,DUPLICADO/RIESGO/FRAUDE,26/08/2025 11:49,,29/08/2025 11:49,66,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,NORTE
1077673,PENDIENTE,25/11/2025 17:15,,,,LIMA,HUARAL,SAN MIGUEL DE ACOS,LIMA
1077674,RECHAZADO,26/10/2025 16:14,28/10/2025 16:14,31/10/2025 16:14,18,APURIMAC,ANDAHUAYLAS,POMACOCHA,SUR
1077675,PENDIENTE,08/07/2025 18:09,,,,ANCASH,RECUAY,HUAYLLAPAMPA,CENTRO
1077676,PENDIENTE,11/03/2025 02:20,,,,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,CENTRO
1077677,DUPLICADO/RIESGO/FRAUDE,27/11/2025 13:06,,29/11/2025 13:06,92,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,SUR
1077678,RECHAZADO,19/07/2025 05:13,19/07/2025 05:13,24/07/2025 05:13,72,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,NORTE
1077679,PENDIENTE,12/04/2025 09:17,13/04/2025 09:17,,,PUNO,CHUCUITO,POMATA,SUR
1077680,RECHAZADO,04/08/2025 04:25,04/08/2025 04:25,13/08/2025 04:25,10,LORETO,ALTO AMAZONAS,YURIMAGUAS,NORTE
1077681,RECHAZADO,01/02/2025 06:26,03/02/2025 06:26,09/02/2025 06:26,16,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,CENTRO
1077682,ATENDIDO,16/01/2025 19:52,17/01/2025 19:52,20/01/2025 19:52,,SAN MARTIN,TOCACHE,TOCACHE,NORTE
1077683,RECHAZADO,30/11/2025 03:43,30/11/2025 03:43,04/12/2025 03:43,68,HUANCAVELICA,ANGARAES,CHINCHO,CENTRO
1077684,RECHAZADO,22/06/2025 21:36,22/06/2025 21:36,07/07/2025 21:36,91,PIURA,SULLANA,MARCAVELICA,NORTE
1077685,PENDIENTE,23/12/2025 12:52,25/12/2025 12:52,,,SAN MARTIN,PICOTA,TRES UNIDOS,NORTE
1077686,ATENDIDO,14/12/2025 03:20,17/12/2025 03:20,19/12/2025 03:20,,LA LIBERTAD,TRUJILLO,SALAVERRY,NORTE
1077687,PENDIENTE,04/06/2025 18:32,,,,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,SUR
1077688,DUPLICADO/RIESGO/FRAUDE,10/02/2025 20:12,,13/02/2025 20:12,63,ANCASH,BOLOGNESI,COLQUIOC,CENTRO
1077689,DUPLICADO/RIESGO/FRAUDE,24/12/2025 05:18,,29/12/2025 05:18,37,PASCO,PASCO,CHAUPIMARCA,CENTRO
1077690,PENDIENTE,31/03/2025 23:48,,,,CAJAMARCA,SAN MIGUEL,NIEPOS,NORTE
1077691,PENDIENTE,08/06/2025 11:11,,,,LIMA,LIMA,PUEBLO LIBRE,LIMA
1077692,ATENDIDO,28/06/2025 03:31,28/06/2025 03:31,02/07/2025 03:31,,CAJAMARCA,CAJABAMBA,CONDEBAMBA,NORTE
1077693,DUPLICADO/RIESGO/FRAUDE,09/07/2025 17:58,,12/07/2025 17:58,43,TACNA,TACNA,PALCA,SUR
1077694,DUPLICADO/RIESGO/FRAUDE,28/10/2025 23:07,,02/11/2025 23:07,26,CUSCO,QUISPICANCHI,OCONGATE,SUR
1077695,RECHAZADO,12/07/2025 06:57,15/07/2025 06:57,30/07/2025 06:57,66,CUSCO,LA CONVENCION,KIMBIRI,SUR
1077696,PENDIENTE,10/10/2025 16:23,,,,LAMBAYEQUE,FERREÑAFE,PITIPO,NORTE
1077697,PENDIENTE,21/04/2025 14:33,24/04/2025 14:33,,,ANCASH,OCROS,OCROS,CENTRO
1077698,RECHAZADO,17/10/2025 18:56,17/10/2025 18:56,30/10/2025 18:56,80,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,CENTRO
1077699,RECHAZADO,13/03/2025 10:01,16/03/2025 10:01,26/03/2025 10:01,66,JUNIN,JAUJA,POMACANCHA,CENTRO
1077700,ATENDIDO,10/04/2025 04:39,10/04/2025 04:39,12/04/2025 04:39,,HUANCAVELICA,HUANCAVELICA,MANTA,CENTRO
1077701,ATENDIDO,08/09/2025 17:42,09/09/2025 17:42,11/09/2025 17:42,,SAN MARTIN,SAN MARTIN,CACATACHI,NORTE
1077702,ATENDIDO,18/05/2025 02:06,18/05/2025 02:06,31/05/2025 02:06,,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,SUR
1077703,PENDIENTE,12/02/2025 11:37,,,,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,CENTRO
1077704,DUPLICADO/RIESGO/FRAUDE,12/08/2025 07:06,,15/08/2025 07:06,99,AREQUIPA,AREQUIPA,YARABAMBA,SUR
1077705,DUPLICADO/RIESGO/FRAUDE,08/04/2025 08:43,,11/04/2025 08:43,67,CAJAMARCA,SAN PABLO,TUMBADEN,NORTE
1077706,PENDIENTE,27/01/2025 21:51,27/01/2025 21:51,,,LORETO,MAYNAS,BELEN,NORTE
1077707,RECHAZADO,26/10/2025 23:34,26/10/2025 23:34,01/11/2025 23:34,59,HUANCAVELICA,HUANCAVELICA,YAULI,CENTRO
1077708,PENDIENTE,07/01/2025 13:34,,,,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,CENTRO
1077709,DUPLICADO/RIESGO/FRAUDE,28/04/2025 11:03,,01/05/2025 11:03,76,UCAYALI,PADRE ABAD,HUIPOCA,CENTRO
1077710,DUPLICADO/RIESGO/FRAUDE,29/09/2025 12:10,,02/10/2025 12:10,40,CUSCO,CUSCO,POROY,SUR
1077711,ATENDIDO,04/09/2025 06:12,04/09/2025 06:12,14/09/2025 06:12,,CUSCO,LA CONVENCION,ECHARATE,SUR
1077712,DUPLICADO/RIESGO/FRAUDE,24/01/2025 19:55,,27/01/2025 19:55,7,PUNO,MELGAR,NUÑOA,SUR
1077713,DUPLICADO/RIESGO/FRAUDE,11/08/2025 11:15,,15/08/2025 11:15,48,AREQUIPA,AREQUIPA,YARABAMBA,SUR
1077714,ATENDIDO,15/10/2025 19:11,17/10/2025 19:11,24/10/2025 19:11,,APURIMAC,COTABAMBAS,COTABAMBAS,SUR
1077715,RECHAZADO,24/11/2025 02:38,24/11/2025 02:38,26/11/2025 02:38,16,PIURA,SECHURA,RINCONADA LLICUAR,NORTE
1077716,RECHAZADO,16/04/2025 10:48,19/04/2025 10:48,29/04/2025 10:48,51,HUANCAVELICA,ACOBAMBA,PAUCARA,CENTRO
1077717,RECHAZADO,30/10/2025 10:57,30/10/2025 10:57,02/11/2025 10:57,11,HUANUCO,LAURICOCHA,BAÑOS,CENTRO
1077718,DUPLICADO/RIESGO/FRAUDE,04/02/2025 02:15,,08/02/2025 02:15,10,HUANCAVELICA,TAYACAJA,HUARIBAMBA,CENTRO
1077719,PENDIENTE,25/05/2025 04:56,,,,MADRE DE DIOS,TAMBOPATA,INAMBARI,SUR
1077720,PENDIENTE,08/01/2025 09:01,,,,ICA,ICA,OCUCAJE,SUR
1077721,RECHAZADO,05/08/2025 18:13,05/08/2025 18:13,07/08/2025 18:13,17,ICA,PISCO,SAN ANDRES,SUR
1077722,RECHAZADO,01/04/2025 05:21,01/04/2025 05:21,16/04/2025 05:21,91,ANCASH,RECUAY,CATAC,CENTRO
1077723,DUPLICADO/RIESGO/FRAUDE,06/10/2025 05:21,,07/10/2025 05:21,92,AYACUCHO,LUCANAS,OTOCA,CENTRO
1077724,PENDIENTE,20/01/2025 23:01,,,,LORETO,REQUENA,JENARO HERRERA,NORTE
1077725,ATENDIDO,26/09/2025 09:47,26/09/2025 09:47,02/10/2025 09:47,,CAJAMARCA,SAN MIGUEL,BOLIVAR,NORTE
1077726,DUPLICADO/RIESGO/FRAUDE,16/04/2025 00:54,,21/04/2025 00:54,19,JUNIN,CONCEPCION,HEROINAS TOLEDO,CENTRO
1077727,RECHAZADO,23/04/2025 00:26,24/04/2025 00:26,05/05/2025 00:26,64,AREQUIPA,AREQUIPA,CHARACATO,SUR
1077728,DUPLICADO/RIESGO/FRAUDE,20/11/2025 02:44,,22/11/2025 02:44,66,AMAZONAS,BONGARA,JAZAN,NORTE
1077729,ATENDIDO,13/07/2025 22:48,13/07/2025 22:48,15/07/2025 22:48,,ANCASH,HUAYLAS,PUEBLO LIBRE,CENTRO
1077730,ATENDIDO,03/04/2025 12:55,06/04/2025 12:55,16/04/2025 12:55,,AMAZONAS,LUYA,PISUQUIA,NORTE
1077731,RECHAZADO,22/04/2025 21:17,25/04/2025 21:17,08/05/2025 21:17,100,JUNIN,HUANCAYO,SAN AGUSTIN,CENTRO
1077732,DUPLICADO/RIESGO/FRAUDE,07/08/2025 14:03,,09/08/2025 14:03,62,APURIMAC,GRAU,HUAYLLATI,SUR
1077733,RECHAZADO,13/10/2025 09:46,13/10/2025 09:46,21/10/2025 09:46,1,TACNA,CANDARAVE,CAMILACA,SUR
1077734,RECHAZADO,03/05/2025 19:07,05/05/2025 19:07,10/05/2025 19:07,38,LIMA,YAUYOS,TANTA,LIMA
1077735,PENDIENTE,27/05/2025 21:24,27/05/2025 21:24,,,LA LIBERTAD,OTUZCO,HUARANCHAL,NORTE
1077736,RECHAZADO,03/07/2025 14:27,05/07/2025 14:27,17/07/2025 14:27,85,APURIMAC,ANDAHUAYLAS,CHIARA,SUR
1077737,RECHAZADO,09/06/2025 11:26,09/06/2025 11:26,17/06/2025 11:26,62,CAJAMARCA,SANTA CRUZ,CATACHE,NORTE
1077738,DUPLICADO/RIESGO/FRAUDE,05/03/2025 07:32,,07/03/2025 07:32,27,CUSCO,PAUCARTAMBO,CHALLABAMBA,SUR
1077739,RECHAZADO,20/06/2025 12:46,21/06/2025 12:46,27/06/2025 12:46,55,PASCO,PASCO,HUARIACA,CENTRO
1077740,ATENDIDO,15/04/2025 16:50,15/04/2025 16:50,17/04/2025 16:50,,CAJAMARCA,CAJABAMBA,SITACOCHA,NORTE
1077741,ATENDIDO,30/01/2025 06:05,30/01/2025 06:05,06/02/2025 06:05,,HUANUCO,LEONCIO PRADO,RUPA-RUPA,CENTRO
1077742,PENDIENTE,25/01/2025 16:35,,,,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,CENTRO
1077743,RECHAZADO,27/09/2025 09:19,29/09/2025 09:19,04/10/2025 09:19,32,LIMA,LIMA,PUENTE PIEDRA,LIMA
1077744,PENDIENTE,08/01/2025 20:42,09/01/2025 20:42,,,APURIMAC,CHINCHEROS,LOS CHANKAS,SUR
1077745,DUPLICADO/RIESGO/FRAUDE,15/10/2025 23:23,,19/10/2025 23:23,76,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,CENTRO
1077746,DUPLICADO/RIESGO/FRAUDE,30/01/2025 15:07,,04/02/2025 15:07,26,LORETO,ALTO AMAZONAS,SANTA CRUZ,NORTE
1077747,RECHAZADO,10/01/2025 00:28,10/01/2025 00:28,16/01/2025 00:28,94,AREQUIPA,CASTILLA,VIRACO,SUR
1077748,PENDIENTE,16/02/2025 00:11,,,,LIMA,OYON,OYON,LIMA
1077749,RECHAZADO,30/11/2025 02:13,30/11/2025 02:13,08/12/2025 02:13,98,PASCO,OXAPAMPA,OXAPAMPA,CENTRO
1077750,PENDIENTE,13/12/2025 20:43,16/12/2025 20:43,,,LIMA,YAUYOS,HUANGASCAR,LIMA
1077751,ATENDIDO,19/08/2025 06:56,20/08/2025 06:56,22/08/2025 06:56,,AYACUCHO,HUAMANGA,QUINUA,CENTRO
1077752,PENDIENTE,22/07/2025 00:24,,,,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RIVACAYCO,CENTRO
1077753,DUPLICADO/RIESGO/FRAUDE,22/03/2025 13:56,,25/03/2025 13:56,51,AREQUIPA,AREQUIPA,JACOBO HUNTER,SUR
1077754,ATENDIDO,15/04/2025 20:27,17/04/2025 20:27,23/04/2025 20:27,,JUNIN,CONCEPCION,MITO,CENTRO
1077755,DUPLICADO/RIESGO/FRAUDE,19/05/2025 17:56,,23/05/2025 17:56,41,ICA,CHINCHA,ALTO LARAN,SUR
1077756,DUPLICADO/RIESGO/FRAUDE,20/09/2025 00:38,,24/09/2025 00:38,86,AYACUCHO,LUCANAS,SAN JUAN,CENTRO
1077757,ATENDIDO,12/11/2025 22:11,12/11/2025 22:11,16/11/2025 22:11,,HUANCAVELICA,CHURCAMPA,ANCO,CENTRO
1077758,RECHAZADO,31/12/2025 12:16,31/12/2025 12:16,11/01/2026 12:16,68,AREQUIPA,CASTILLA,VIRACO,SUR
1077759,RECHAZADO,24/02/2025 10:50,27/02/2025 10:50,12/03/2025 10:50,24,AYACUCHO,VICTOR FAJARDO,HUALLA,CENTRO
1077760,PENDIENTE,20/01/2025 19:30,,,,ANCASH,SIHUAS,SAN JUAN,CENTRO
