"FECHA","LINEA","EFICIENCIA"
"09/05/2024","8","97.23"
"09/05/2024","10","100.02"
"09/05/2024","11","100.79"
"09/05/2024","12","90.06"
"09/05/2024","13","131.89"
"09/05/2024","18","115.69"
"09/05/2024","19","98.6"
"09/05/2024","20","85.55"
"09/05/2024","28","83.47"
"09/05/2024","34","132.94"
"09/05/2024","35","116.26"
"09/05/2024","36","98.46"
"09/05/2024","37","78.13"
"09/05/2024","39","117.2"
"09/05/2024","40","82.09"
"09/05/2024","41","102.25"
"09/05/2024","48","94.46"
"09/05/2024","60","127.87"
"09/05/2024","61","71.59"
"09/05/2024","65","103.47"
"09/05/2024","70","98.08"
"09/05/2024","71","88.48"
"10/05/2024","2","99.2"
"10/05/2024","3","97.04"
"10/05/2024","4","88.79"
"10/05/2024","6","123.62"
"10/05/2024","7","128.16"
"10/05/2024","8","99.97"
"10/05/2024","10","103.92"
"10/05/2024","11","107.92"
"10/05/2024","12","88.5"
"10/05/2024","13","137.98"
"10/05/2024","18","120.85"
"10/05/2024","19","101.47"
"10/05/2024","20","96.64"
"10/05/2024","28","91.18"
"10/05/2024","34","136.95"
"10/05/2024","35","110.56"
"10/05/2024","36","119.61"
"10/05/2024","37","81.34"
"10/05/2024","39","106"
"10/05/2024","40","98.2"
"10/05/2024","41","92.52"
"10/05/2024","48","92.63"
"10/05/2024","60","133.47"
"10/05/2024","61","80.48"
"10/05/2024","65","98.39"
"10/05/2024","70","121.35"
"10/05/2024","71","91.92"
"11/05/2024","2","88.62"
"11/05/2024","3","79.51"
"11/05/2024","4","74.58"
"11/05/2024","6","132.47"
"11/05/2024","7","109.58"
"11/05/2024","8","97.01"
"11/05/2024","10","103.33"
"11/05/2024","11","91.22"
"11/05/2024","12","91.8"
"11/05/2024","18","124.86"
"11/05/2024","19","109.97"
"11/05/2024","20","86.7"
"11/05/2024","28","87.23"
"11/05/2024","36","99.78"
"11/05/2024","37","77.03"
"11/05/2024","39","119.1"
"11/05/2024","40","72.93"
"11/05/2024","41","92.86"
"11/05/2024","48","93.26"
"11/05/2024","61","79.47"
"11/05/2024","65","113.57"
"11/05/2024","70","126.69"
"11/05/2024","71","90.97"
"13/05/2024","2","94.94"
"13/05/2024","3","90.42"
"13/05/2024","4","102.34"
"13/05/2024","6","126.12"
"13/05/2024","7","118.27"
"13/05/2024","8","108.06"
"13/05/2024","10","113.18"
"13/05/2024","11","85.19"
"13/05/2024","12","90.66"
"13/05/2024","13","127.08"
"13/05/2024","18","109.19"
"13/05/2024","19","88.46"
"13/05/2024","20","86.03"
"13/05/2024","28","76.03"
"13/05/2024","34","128.11"
"13/05/2024","35","99.37"
"13/05/2024","36","87.43"
"13/05/2024","37","72.52"
"13/05/2024","39","108.67"
"13/05/2024","40","79.41"
"13/05/2024","41","96.94"
"13/05/2024","48","106.26"
"13/05/2024","60","110.21"
"13/05/2024","61","80.77"
"13/05/2024","65","84.39"
"13/05/2024","70","112.84"
"13/05/2024","71","87.63"
"14/05/2024","2","91.26"
"14/05/2024","3","85.45"
"14/05/2024","4","94.34"
"14/05/2024","6","119.11"
"14/05/2024","7","109.03"
"14/05/2024","8","95.78"
"14/05/2024","10","105.67"
"14/05/2024","11","85.4"
"14/05/2024","12","81.65"
"14/05/2024","13","123.53"
"14/05/2024","18","111.55"
"14/05/2024","19","94.89"
"14/05/2024","20","89.37"
"14/05/2024","28","91.75"
"14/05/2024","34","129.4"
"14/05/2024","35","118.2"
"14/05/2024","36","111.29"
"14/05/2024","37","79.63"
"14/05/2024","39","124.14"
"14/05/2024","40","86.23"
"14/05/2024","41","104.23"
"14/05/2024","48","95.42"
"14/05/2024","60","115.72"
"14/05/2024","61","83.98"
"14/05/2024","65","98.56"
"14/05/2024","70","105"
"14/05/2024","71","94.85"
"15/05/2024","2","104.11"
"15/05/2024","3","86.45"
"15/05/2024","4","116.85"
"15/05/2024","6","126.19"
"15/05/2024","7","114.2"
"15/05/2024","8","107.34"
"15/05/2024","10","113.23"
"15/05/2024","11","76.97"
"15/05/2024","12","89.37"
"15/05/2024","13","132.75"
"15/05/2024","18","118.81"
"15/05/2024","19","91.67"
"15/05/2024","20","88.12"
"15/05/2024","28","96.14"
"15/05/2024","34","128.11"
"15/05/2024","35","116.8"
"15/05/2024","36","107.48"
"15/05/2024","37","79.27"
"15/05/2024","39","109.54"
"15/05/2024","40","89.93"
"15/05/2024","41","102.94"
"15/05/2024","48","104.77"
"15/05/2024","60","135.23"
"15/05/2024","61","75.22"
"15/05/2024","65","106.47"
"15/05/2024","70","103.85"
"15/05/2024","71","89.31"
"16/05/2024","2","98.12"
"16/05/2024","3","84.29"
"16/05/2024","4","102.03"
"16/05/2024","6","115.06"
"16/05/2024","7","113.55"
"16/05/2024","8","104.92"
"16/05/2024","10","115.34"
"16/05/2024","11","76.26"
"16/05/2024","12","91.35"
"16/05/2024","13","121.39"
"16/05/2024","18","121.71"
"16/05/2024","19","79.93"
"16/05/2024","20","87.16"
"16/05/2024","28","100.32"
"16/05/2024","34","126.72"
"16/05/2024","35","121.47"
"16/05/2024","36","108.85"
"16/05/2024","37","77.53"
"16/05/2024","39","106.52"
"16/05/2024","40","85.21"
"16/05/2024","41","107.7"
"16/05/2024","48","107.58"
"16/05/2024","60","115.95"
"16/05/2024","61","74.42"
"16/05/2024","65","103.6"
"16/05/2024","70","97.57"
"16/05/2024","71","89.16"
"17/05/2024","2","103.94"
"17/05/2024","3","94.99"
"17/05/2024","4","101.68"
"17/05/2024","7","119.58"
"17/05/2024","8","110.03"
"17/05/2024","10","125.95"
"17/05/2024","11","84.35"
"17/05/2024","12","99.38"
"17/05/2024","18","125.79"
"17/05/2024","19","106.64"
"17/05/2024","20","77.61"
"17/05/2024","28","102.38"
"17/05/2024","35","120.12"
"17/05/2024","36","121.19"
"17/05/2024","37","81.98"
"17/05/2024","39","106.18"
"17/05/2024","40","93.15"
"17/05/2024","41","106.07"
"17/05/2024","48","113.36"
"17/05/2024","60","139.92"
"17/05/2024","61","78.49"
"17/05/2024","65","116.64"
"17/05/2024","70","101.96"
"17/05/2024","71","97.81"
"18/05/2024","2","107.58"
"18/05/2024","3","95.16"
"18/05/2024","4","100.72"
"18/05/2024","6","133.75"
"18/05/2024","7","117.84"
"18/05/2024","8","107.76"
"18/05/2024","10","114.6"
"18/05/2024","11","76.46"
"18/05/2024","12","92.43"
"18/05/2024","13","129"
"18/05/2024","18","132.08"
"18/05/2024","19","98.36"
"18/05/2024","20","80.35"
"18/05/2024","28","121.18"
"18/05/2024","37","80.96"
"18/05/2024","39","78.15"
"18/05/2024","40","85.06"
"18/05/2024","41","106.58"
"18/05/2024","48","108.42"
"18/05/2024","60","122.97"
"18/05/2024","61","78.23"
"18/05/2024","65","127.98"
"18/05/2024","70","94.44"
"18/05/2024","71","90.65"
"20/05/2024","2","100.06"
"20/05/2024","3","98.21"
"20/05/2024","4","110.28"
"20/05/2024","6","115.1"
"20/05/2024","7","121.51"
"20/05/2024","8","109.84"
"20/05/2024","10","109.27"
"20/05/2024","11","82.12"
"20/05/2024","12","105.58"
"20/05/2024","13","118.92"
"20/05/2024","18","109.25"
"20/05/2024","19","93.12"
"20/05/2024","20","79.16"
"20/05/2024","28","103.13"
"20/05/2024","34","134.04"
"20/05/2024","35","117.17"
"20/05/2024","36","112.5"
"20/05/2024","37","72.23"
"20/05/2024","39","82.72"
"20/05/2024","40","90.82"
"20/05/2024","41","102.28"
"20/05/2024","48","109.99"
"20/05/2024","60","111.51"
"20/05/2024","61","78.57"
"20/05/2024","65","100.04"
"20/05/2024","70","85.17"
"20/05/2024","71","91.18"
"21/05/2024","2","120"
"21/05/2024","3","96.92"
"21/05/2024","4","101.88"
"21/05/2024","6","131.23"
"21/05/2024","7","113.06"
"21/05/2024","8","105.79"
"21/05/2024","10","96.46"
"21/05/2024","11","83.17"
"21/05/2024","12","110.83"
"21/05/2024","13","108.54"
"21/05/2024","18","115.13"
"21/05/2024","19","99.27"
"21/05/2024","20","74.08"
"21/05/2024","28","105.4"
"21/05/2024","34","134.73"
"21/05/2024","35","108.99"
"21/05/2024","36","110.55"
"21/05/2024","37","72.96"
"21/05/2024","39","92.86"
"21/05/2024","40","79.68"
"21/05/2024","41","100.29"
"21/05/2024","48","111.58"
"21/05/2024","60","118.68"
"21/05/2024","61","76.44"
"21/05/2024","65","110.7"
"21/05/2024","70","82.29"
"21/05/2024","71","92.54"
"22/05/2024","2","113"
"22/05/2024","3","93.81"
"22/05/2024","4","90.25"
"22/05/2024","6","101.03"
"22/05/2024","7","106.61"
"22/05/2024","8","106.53"
"22/05/2024","10","105.54"
"22/05/2024","11","75.64"
"22/05/2024","12","106.48"
"22/05/2024","13","87.47"
"22/05/2024","18","109.6"
"22/05/2024","19","88.27"
"22/05/2024","20","74.84"
"22/05/2024","28","106.35"
"22/05/2024","34","133.36"
"22/05/2024","35","96.46"
"22/05/2024","36","100.8"
"22/05/2024","37","68.47"
"22/05/2024","39","76.48"
"22/05/2024","40","89.21"
"22/05/2024","41","96.78"
"22/05/2024","48","114.22"
"22/05/2024","60","120.19"
"22/05/2024","61","84.14"
"22/05/2024","65","105.57"
"22/05/2024","70","75.63"
"22/05/2024","71","90.47"
"23/05/2024","2","107.54"
"23/05/2024","3","81.03"
"23/05/2024","4","94.08"
"23/05/2024","6","114.25"
"23/05/2024","7","100.46"
"23/05/2024","8","106.63"
"23/05/2024","10","114.99"
"23/05/2024","11","66.34"
"23/05/2024","12","91.68"
"23/05/2024","13","75.19"
"23/05/2024","18","108.44"
"23/05/2024","19","86.57"
"23/05/2024","20","75.94"
"23/05/2024","28","95.21"
"23/05/2024","34","126.81"
"23/05/2024","35","100.16"
"23/05/2024","36","77.07"
"23/05/2024","37","79.08"
"23/05/2024","39","84.45"
"23/05/2024","40","81.85"
"23/05/2024","41","87.91"
"23/05/2024","48","100.45"
"23/05/2024","60","111.75"
"23/05/2024","61","88.15"
"23/05/2024","65","105.16"
"23/05/2024","70","79.24"
"23/05/2024","71","95.52"
"24/05/2024","2","103.92"
"24/05/2024","3","84.37"
"24/05/2024","4","93.4"
"24/05/2024","6","115.27"
"24/05/2024","7","99.75"
"24/05/2024","8","104.37"
"24/05/2024","10","96.74"
"24/05/2024","11","70.01"
"24/05/2024","12","84.99"
"24/05/2024","13","73.74"
"24/05/2024","18","114.92"
"24/05/2024","19","90.87"
"24/05/2024","20","70.43"
"24/05/2024","28","98.62"
"24/05/2024","34","132.1"
"24/05/2024","35","109.31"
"24/05/2024","36","78.23"
"24/05/2024","37","81.45"
"24/05/2024","39","77.38"
"24/05/2024","40","87.81"
"24/05/2024","41","85.46"
"24/05/2024","48","107.15"
"24/05/2024","60","123.33"
"24/05/2024","61","87.21"
"24/05/2024","65","100.38"
"24/05/2024","70","74.07"
"24/05/2024","71","99.98"
"25/05/2024","2","106.28"
"25/05/2024","3","103.92"
"25/05/2024","4","83.81"
"25/05/2024","6","139.62"
"25/05/2024","7","96.62"
"25/05/2024","8","93.78"
"25/05/2024","10","95.79"
"25/05/2024","11","78.69"
"25/05/2024","12","95.89"
"25/05/2024","13","74.61"
"25/05/2024","18","106.41"
"25/05/2024","19","91.74"
"25/05/2024","20","72.8"
"25/05/2024","28","99.44"
"25/05/2024","34","131.66"
"25/05/2024","35","107.04"
"25/05/2024","36","80.49"
"25/05/2024","37","79.56"
"25/05/2024","39","90.85"
"25/05/2024","40","83.97"
"25/05/2024","41","85.6"
"25/05/2024","48","98.63"
"25/05/2024","60","139.51"
"25/05/2024","61","83.11"
"25/05/2024","65","108.53"
"25/05/2024","70","77.6"
"25/05/2024","71","108.56"
"27/05/2024","2","118.31"
"27/05/2024","3","97.37"
"27/05/2024","4","90.18"
"27/05/2024","5","96.33"
"27/05/2024","6","117.72"
"27/05/2024","7","107.06"
"27/05/2024","8","110.48"
"27/05/2024","10","61.17"
"27/05/2024","11","76.21"
"27/05/2024","12","89.16"
"27/05/2024","13","75.7"
"27/05/2024","18","104.12"
"27/05/2024","19","87.27"
"27/05/2024","20","77.38"
"27/05/2024","28","94.66"
"27/05/2024","34","125.52"
"27/05/2024","35","101.11"
"27/05/2024","36","89.62"
"27/05/2024","37","81.71"
"27/05/2024","39","89.45"
"27/05/2024","40","86.87"
"27/05/2024","41","76.09"
"27/05/2024","48","111.32"
"27/05/2024","60","100.27"
"27/05/2024","61","80.89"
"27/05/2024","65","95.7"
"27/05/2024","70","79.24"
"27/05/2024","71","100.08"
"28/05/2024","2","133.64"
"28/05/2024","3","106.33"
"28/05/2024","4","106.78"
"28/05/2024","6","135.56"
"28/05/2024","7","104.94"
"28/05/2024","8","105.49"
"28/05/2024","10","64.55"
"28/05/2024","11","77.71"
"28/05/2024","12","98.78"
"28/05/2024","13","83.23"
"28/05/2024","18","103.7"
"28/05/2024","19","94.69"
"28/05/2024","20","79.08"
"28/05/2024","28","95.75"
"28/05/2024","34","123.69"
"28/05/2024","35","105.96"
"28/05/2024","36","89.66"
"28/05/2024","37","75.73"
"28/05/2024","39","85.29"
"28/05/2024","40","72.6"
"28/05/2024","41","75.53"
"28/05/2024","48","100.99"
"28/05/2024","60","113.76"
"28/05/2024","61","80.25"
"28/05/2024","65","105.89"
"28/05/2024","70","86.89"
"28/05/2024","71","109.82"
"29/05/2024","2","124.34"
"29/05/2024","3","98.28"
"29/05/2024","4","93.98"
"29/05/2024","5","90.93"
"29/05/2024","6","105.88"
"29/05/2024","7","103.59"
"29/05/2024","8","113.4"
"29/05/2024","11","84.95"
"29/05/2024","12","87.75"
"29/05/2024","13","70.73"
"29/05/2024","18","106.15"
"29/05/2024","19","76.77"
"29/05/2024","20","81.52"
"29/05/2024","28","94.02"
"29/05/2024","34","128.03"
"29/05/2024","35","93.18"
"29/05/2024","36","72.08"
"29/05/2024","37","77.5"
"29/05/2024","39","81.68"
"29/05/2024","40","83.39"
"29/05/2024","41","75.82"
"29/05/2024","48","81.98"
"29/05/2024","60","121.66"
"29/05/2024","61","82.85"
"29/05/2024","65","97.93"
"29/05/2024","70","85.79"
"29/05/2024","71","98.45"
"30/05/2024","2","105.39"
"30/05/2024","3","105.19"
"30/05/2024","4","97.94"
"30/05/2024","5","93.7"
"30/05/2024","6","101.95"
"30/05/2024","7","112.59"
"30/05/2024","8","95.1"
"30/05/2024","10","66.44"
"30/05/2024","11","79.73"
"30/05/2024","12","89.24"
"30/05/2024","13","78.68"
"30/05/2024","18","101.53"
"30/05/2024","19","71.5"
"30/05/2024","20","87.44"
"30/05/2024","28","89.32"
"30/05/2024","34","127.81"
"30/05/2024","35","94.69"
"30/05/2024","36","93.43"
"30/05/2024","37","77.97"
"30/05/2024","39","82.1"
"30/05/2024","40","79.86"
"30/05/2024","41","87.46"
"30/05/2024","48","89.42"
"30/05/2024","60","114.15"
"30/05/2024","61","75.99"
"30/05/2024","65","101.56"
"30/05/2024","70","71.91"
"30/05/2024","71","101.19"
"31/05/2024","2","109.79"
"31/05/2024","3","104.2"
"31/05/2024","4","85.84"
"31/05/2024","5","89.96"
"31/05/2024","6","121.78"
"31/05/2024","7","108.4"
"31/05/2024","8","99.63"
"31/05/2024","10","60.12"
"31/05/2024","11","75.92"
"31/05/2024","12","87.71"
"31/05/2024","13","75.96"
"31/05/2024","18","95.57"
"31/05/2024","19","67.84"
"31/05/2024","20","72.33"
"31/05/2024","28","87.4"
"31/05/2024","35","94.9"
"31/05/2024","36","80.17"
"31/05/2024","37","91.55"
"31/05/2024","39","87.22"
"31/05/2024","40","95.91"
"31/05/2024","41","86.4"
"31/05/2024","48","91.73"
"31/05/2024","60","122.37"
"31/05/2024","61","71.3"
"31/05/2024","65","97.85"
"31/05/2024","70","73.24"
"31/05/2024","71","106.23"
"01/06/2024","2","113.17"
"01/06/2024","4","114.66"
"01/06/2024","5","118.21"
"01/06/2024","6","113.97"
"01/06/2024","8","120.01"
"01/06/2024","11","97.18"
"01/06/2024","12","136.21"
"01/06/2024","13","102.87"
"01/06/2024","18","135.57"
"01/06/2024","19","110.2"
"01/06/2024","20","96.16"
"01/06/2024","28","85.14"
"01/06/2024","36","114.13"
"01/06/2024","37","88.45"
"01/06/2024","40","133.31"
"01/06/2024","41","108.77"
"01/06/2024","48","95.22"
"01/06/2024","61","98.27"
"01/06/2024","65","119.99"
"01/06/2024","71","137.66"
"03/06/2024","2","129.03"
"03/06/2024","3","108.16"
"03/06/2024","4","95.64"
"03/06/2024","5","69.3"
"03/06/2024","6","115.64"
"03/06/2024","7","77.02"
"03/06/2024","8","107.75"
"03/06/2024","10","78.99"
"03/06/2024","11","90.17"
"03/06/2024","12","105.18"
"03/06/2024","13","119.87"
"03/06/2024","18","108.99"
"03/06/2024","19","89.89"
"03/06/2024","20","80.11"
"03/06/2024","28","83.44"
"03/06/2024","34","124.65"
"03/06/2024","35","104.22"
"03/06/2024","36","98.25"
"03/06/2024","37","98.19"
"03/06/2024","39","102.24"
"03/06/2024","40","90.4"
"03/06/2024","41","81.04"
"03/06/2024","48","115.6"
"03/06/2024","60","109.95"
"03/06/2024","61","81.94"
"03/06/2024","65","101.22"
"03/06/2024","70","88.28"
"03/06/2024","71","104.03"
"04/06/2024","2","113.88"
"04/06/2024","3","97.42"
"04/06/2024","4","96.19"
"04/06/2024","5","80.83"
"04/06/2024","6","115.98"
"04/06/2024","7","76.96"
"04/06/2024","8","97.29"
"04/06/2024","10","78.31"
"04/06/2024","11","95.74"
"04/06/2024","12","99.09"
"04/06/2024","13","94.99"
"04/06/2024","18","94.26"
"04/06/2024","19","93.58"
"04/06/2024","20","83.68"
"04/06/2024","28","71.9"
"04/06/2024","34","125.13"
"04/06/2024","35","104.36"
"04/06/2024","36","95.39"
"04/06/2024","37","79.41"
"04/06/2024","39","100.02"
"04/06/2024","40","88.41"
"04/06/2024","41","92.66"
"04/06/2024","48","105.23"
"04/06/2024","60","100.04"
"04/06/2024","61","68.29"
"04/06/2024","65","99.3"
"04/06/2024","70","78.39"
"04/06/2024","71","98.24"
"05/06/2024","2","111.2"
"05/06/2024","3","96.95"
"05/06/2024","4","84.62"
"05/06/2024","5","64.5"
"05/06/2024","6","99.96"
"05/06/2024","7","91.7"
"05/06/2024","8","99.41"
"05/06/2024","10","76.88"
"05/06/2024","11","85.87"
"05/06/2024","12","101.64"
"05/06/2024","13","100.11"
"05/06/2024","18","93.57"
"05/06/2024","19","94"
"05/06/2024","20","89.22"
"05/06/2024","28","72.45"
"05/06/2024","34","131.45"
"05/06/2024","35","106.1"
"05/06/2024","36","109.61"
"05/06/2024","37","81.94"
"05/06/2024","39","86.12"
"05/06/2024","40","94.4"
"05/06/2024","41","88.59"
"05/06/2024","48","115.91"
"05/06/2024","60","101.58"
"05/06/2024","61","83.45"
"05/06/2024","65","100.43"
"05/06/2024","70","83.23"
"05/06/2024","71","98.28"
"06/06/2024","2","95.91"
"06/06/2024","3","96.18"
"06/06/2024","4","87.93"
"06/06/2024","5","67.45"
"06/06/2024","6","107.9"
"06/06/2024","7","101.66"
"06/06/2024","8","99.78"
"06/06/2024","10","78.15"
"06/06/2024","11","96.17"
"06/06/2024","12","85.44"
"06/06/2024","13","101.34"
"06/06/2024","18","83.52"
"06/06/2024","19","88.12"
"06/06/2024","20","89.24"
"06/06/2024","28","80.42"
"06/06/2024","34","133.36"
"06/06/2024","35","111.91"
"06/06/2024","36","106.87"
"06/06/2024","37","73.71"
"06/06/2024","39","83.23"
"06/06/2024","40","93.99"
"06/06/2024","41","92.93"
"06/06/2024","48","117.8"
"06/06/2024","61","89.49"
"06/06/2024","65","96.1"
"06/06/2024","70","90.5"
"06/06/2024","71","95.99"
"07/06/2024","2","114.21"
"07/06/2024","3","110.97"
"07/06/2024","4","107.09"
"07/06/2024","5","64.16"
"07/06/2024","6","128.17"
"07/06/2024","7","117.33"
"07/06/2024","8","115.12"
"07/06/2024","10","70.44"
"07/06/2024","11","96.69"
"07/06/2024","12","100.35"
"07/06/2024","13","120.8"
"07/06/2024","18","80.15"
"07/06/2024","19","96.75"
"07/06/2024","20","103.6"
"07/06/2024","28","82.73"
"07/06/2024","35","124.19"
"07/06/2024","36","122.54"
"07/06/2024","37","90.45"
"07/06/2024","39","89.13"
"07/06/2024","40","100.61"
"07/06/2024","41","103.14"
"07/06/2024","48","121.7"
"07/06/2024","61","93.87"
"07/06/2024","65","117.03"
"07/06/2024","70","99.52"
"07/06/2024","71","108.62"
"08/06/2024","2","90.3"
"08/06/2024","3","102.84"
"08/06/2024","4","92.07"
"08/06/2024","5","69.53"
"08/06/2024","6","125.36"
"08/06/2024","7","99.71"
"08/06/2024","8","109.9"
"08/06/2024","11","93.79"
"08/06/2024","12","88.93"
"08/06/2024","13","104.94"
"08/06/2024","18","75.29"
"08/06/2024","19","87.79"
"08/06/2024","20","88.28"
"08/06/2024","28","84.8"
"08/06/2024","35","113.25"
"08/06/2024","36","111.72"
"08/06/2024","37","83.25"
"08/06/2024","39","82.69"
"08/06/2024","40","88.14"
"08/06/2024","41","85.55"
"08/06/2024","48","97.44"
"08/06/2024","60","120.8"
"08/06/2024","61","92.71"
"08/06/2024","65","100.44"
"08/06/2024","70","85.03"
"08/06/2024","71","103.29"
"10/06/2024","2","98.7"
"10/06/2024","3","104.19"
"10/06/2024","4","98.48"
"10/06/2024","5","71.7"
"10/06/2024","6","108.14"
"10/06/2024","7","112.34"
"10/06/2024","8","98.35"
"10/06/2024","10","65.62"
"10/06/2024","11","95.4"
"10/06/2024","12","97.83"
"10/06/2024","13","110.26"
"10/06/2024","18","73.11"
"10/06/2024","19","87.44"
"10/06/2024","20","88.73"
"10/06/2024","28","82.78"
"10/06/2024","34","128.3"
"10/06/2024","35","115.96"
"10/06/2024","36","110.88"
"10/06/2024","37","95.14"
"10/06/2024","39","94.02"
"10/06/2024","40","98.16"
"10/06/2024","41","90.93"
"10/06/2024","48","95.09"
"10/06/2024","60","129.42"
"10/06/2024","61","95.13"
"10/06/2024","65","96.47"
"10/06/2024","70","85.86"
"10/06/2024","71","98.08"
"11/06/2024","2","106.54"
"11/06/2024","3","103.33"
"11/06/2024","4","91.03"
"11/06/2024","6","115.61"
"11/06/2024","7","117.61"
"11/06/2024","8","108.1"
"11/06/2024","10","71.68"
"11/06/2024","11","87.76"
"11/06/2024","12","96.53"
"11/06/2024","13","105.26"
"11/06/2024","18","77.68"
"11/06/2024","19","79.97"
"11/06/2024","20","86.66"
"11/06/2024","28","80.88"
"11/06/2024","34","125.29"
"11/06/2024","35","118.18"
"11/06/2024","36","113.84"
"11/06/2024","37","85.57"
"11/06/2024","39","86.29"
"11/06/2024","40","99.53"
"11/06/2024","41","93.47"
"11/06/2024","48","116.15"
"11/06/2024","60","113.5"
"11/06/2024","61","87.96"
"11/06/2024","65","105.28"
"11/06/2024","70","97.26"
"11/06/2024","71","103.21"
"12/06/2024","2","107.65"
"12/06/2024","3","98.81"
"12/06/2024","4","105.84"
"12/06/2024","6","114.71"
"12/06/2024","7","128.57"
"12/06/2024","8","103.82"
"12/06/2024","10","76.3"
"12/06/2024","11","85.41"
"12/06/2024","12","90.17"
"12/06/2024","13","108.77"
"12/06/2024","18","80.88"
"12/06/2024","19","90.28"
"12/06/2024","20","81.46"
"12/06/2024","28","79.85"
"12/06/2024","34","128.17"
"12/06/2024","35","120.98"
"12/06/2024","36","118.49"
"12/06/2024","37","83.82"
"12/06/2024","39","97.67"
"12/06/2024","40","96.24"
"12/06/2024","41","91.66"
"12/06/2024","48","100.04"
"12/06/2024","60","109.37"
"12/06/2024","61","86.07"
"12/06/2024","65","102.66"
"12/06/2024","71","98.54"
"13/06/2024","2","101.05"
"13/06/2024","3","98.81"
"13/06/2024","4","96.11"
"13/06/2024","6","131.02"
"13/06/2024","7","113.56"
"13/06/2024","8","106.1"
"13/06/2024","10","93.19"
"13/06/2024","11","88.74"
"13/06/2024","12","94.43"
"13/06/2024","13","106.03"
"13/06/2024","18","86.47"
"13/06/2024","19","103.92"
"13/06/2024","20","88.07"
"13/06/2024","28","87.13"
"13/06/2024","34","131.7"
"13/06/2024","35","125.44"
"13/06/2024","36","114.89"
"13/06/2024","37","82.03"
"13/06/2024","39","97.35"
"13/06/2024","40","94.43"
"13/06/2024","41","101.21"
"13/06/2024","48","102.2"
"13/06/2024","60","114.18"
"13/06/2024","61","79.05"
"13/06/2024","65","103.93"
"13/06/2024","70","109.42"
"13/06/2024","71","102.25"
"14/06/2024","2","104"
"14/06/2024","3","101.32"
"14/06/2024","4","100.69"
"14/06/2024","7","110.31"
"14/06/2024","8","98.94"
"14/06/2024","10","90.71"
"14/06/2024","11","84.5"
"14/06/2024","12","82.1"
"14/06/2024","13","110.8"
"14/06/2024","18","85.02"
"14/06/2024","19","92.04"
"14/06/2024","20","85.12"
"14/06/2024","28","79.84"
"14/06/2024","34","125.46"
"14/06/2024","35","121.77"
"14/06/2024","36","106.25"
"14/06/2024","37","82.66"
"14/06/2024","39","130.25"
"14/06/2024","40","83.53"
"14/06/2024","41","90.04"
"14/06/2024","48","94.45"
"14/06/2024","60","118"
"14/06/2024","61","68.39"
"14/06/2024","65","103.77"
"14/06/2024","70","96.89"
"14/06/2024","71","97.07"
"15/06/2024","2","96.62"
"15/06/2024","3","104.87"
"15/06/2024","4","99.03"
"15/06/2024","7","99.16"
"15/06/2024","8","106.45"
"15/06/2024","10","88.76"
"15/06/2024","11","91.79"
"15/06/2024","12","102.37"
"15/06/2024","13","135.89"
"15/06/2024","18","101.39"
"15/06/2024","19","92.85"
"15/06/2024","20","85.08"
"15/06/2024","28","93.93"
"15/06/2024","35","127.6"
"15/06/2024","36","118.65"
"15/06/2024","37","80.02"
"15/06/2024","39","121.87"
"15/06/2024","40","100.74"
"15/06/2024","41","103.71"
"15/06/2024","48","88.36"
"15/06/2024","60","111.63"
"15/06/2024","61","80.73"
"15/06/2024","65","100.34"
"15/06/2024","70","115.07"
"15/06/2024","71","103.81"
"17/06/2024","2","110.69"
"17/06/2024","3","101.19"
"17/06/2024","4","104.66"
"17/06/2024","6","128.69"
"17/06/2024","7","129.31"
"17/06/2024","8","99.58"
"17/06/2024","10","72.67"
"17/06/2024","11","89.58"
"17/06/2024","12","94.71"
"17/06/2024","13","134.54"
"17/06/2024","18","104.82"
"17/06/2024","19","102.8"
"17/06/2024","20","96.41"
"17/06/2024","28","98.32"
"17/06/2024","34","122.98"
"17/06/2024","35","129.99"
"17/06/2024","36","129.81"
"17/06/2024","37","85.76"
"17/06/2024","39","127.47"
"17/06/2024","40","99.15"
"17/06/2024","41","109.41"
"17/06/2024","48","103.34"
"17/06/2024","60","117.4"
"17/06/2024","61","78.03"
"17/06/2024","65","94.83"
"17/06/2024","70","107.95"
"17/06/2024","71","103.13"
"18/06/2024","2","96.39"
"18/06/2024","3","92.5"
"18/06/2024","4","93.58"
"18/06/2024","6","126.69"
"18/06/2024","7","119.13"
"18/06/2024","8","93.45"
"18/06/2024","10","83.53"
"18/06/2024","11","82.65"
"18/06/2024","12","87.81"
"18/06/2024","13","120.98"
"18/06/2024","18","82.87"
"18/06/2024","19","88.48"
"18/06/2024","20","92.34"
"18/06/2024","28","94.49"
"18/06/2024","34","129.86"
"18/06/2024","35","127.92"
"18/06/2024","36","118.99"
"18/06/2024","37","73.53"
"18/06/2024","39","98.62"
"18/06/2024","40","80.7"
"18/06/2024","41","95.68"
"18/06/2024","48","99.95"
"18/06/2024","60","109.78"
"18/06/2024","61","65.1"
"18/06/2024","65","102.74"
"18/06/2024","70","99.75"
"18/06/2024","71","101.08"
"19/06/2024","2","88.98"
"19/06/2024","3","96.92"
"19/06/2024","4","99.94"
"19/06/2024","6","116.25"
"19/06/2024","7","129.45"
"19/06/2024","8","96.11"
"19/06/2024","10","85.67"
"19/06/2024","11","87.5"
"19/06/2024","12","86.68"
"19/06/2024","13","125.05"
