"FECHA","LINEA","TCODICLIE","PRENDAS"
"30/08/2024","55","2","26"
"30/08/2024","18","2","663"
"30/08/2024","61","2","99"
"30/08/2024","61","4003","48"
"30/08/2024","44","266","572"
"30/08/2024","97","2","140"
"30/08/2024","19","2","55"
"30/08/2024","34","234","1672"
"30/08/2024","35","2","258"
"30/08/2024","27","266","388"
"30/08/2024","71","234","340"
"30/08/2024","86","1504","2186"
"30/08/2024","2","1504","1670"
"30/08/2024","83","1","281"
"30/08/2024","82","1504","1032"
"30/08/2024","48","1504","62"
"30/08/2024","3","2","18"
"30/08/2024","96","2","429"
"30/08/2024","4","266","724"
"30/08/2024","39","1504","610"
"30/08/2024","13","2","448"
"30/08/2024","54","1","421"
"30/08/2024","82","2","2"
"30/08/2024","59","2","51"
"30/08/2024","37","234","986"
"30/08/2024","41","266","623"
"30/08/2024","10","2","778"
"30/08/2024","4","2","45"
"30/08/2024","5","234","856"
"30/08/2024","65","1","367"
"30/08/2024","16","2","483"
"30/08/2024","37","2","64"
"30/08/2024","98","2","3527"
"30/08/2024","71","4003","1048"
"30/08/2024","28","2","759"
"30/08/2024","70","1504","1798"
"30/08/2024","45","266","310"
"30/08/2024","6","234","418"
"30/08/2024","12","1504","724"
"31/08/2024","99","2","647"
"31/08/2024","83","1","100"
"31/08/2024","98","2","341"
"31/08/2024","10","2","292"
"31/08/2024","55","1","548"
"31/08/2024","97","2","4"
"31/08/2024","59","2","408"
"31/08/2024","95","2","363"
"31/08/2024","82","1504","3516"
"31/08/2024","93","1","50"
"31/08/2024","57","234","322"
"31/08/2024","86","1504","228"
"31/08/2024","96","2","291"
"31/08/2024","7","234","594"
"31/08/2024","20","2","355"
"31/08/2024","55","2","29"
"31/08/2024","54","1","56"
"01/09/2024","82","1504","1350"
"01/09/2024","98","2","6"
"01/09/2024","96","2","176"
"01/09/2024","93","2","659"
"02/09/2024","28","2","166"
"02/09/2024","37","2","166"
"02/09/2024","44","266","267"
"02/09/2024","6","234","271"
"02/09/2024","36","2","462"
"02/09/2024","34","234","1260"
"02/09/2024","20","2","108"
"02/09/2024","54","1","453"
"02/09/2024","11","266","395"
"02/09/2024","8","266","75"
"02/09/2024","98","2","2205"
"02/09/2024","19","266","353"
"02/09/2024","45","266","383"
"02/09/2024","2","1504","432"
"02/09/2024","5","234","342"
"02/09/2024","39","1504","529"
"02/09/2024","16","2","234"
"02/09/2024","41","266","360"
"02/09/2024","27","266","387"
"02/09/2024","48","1504","202"
"02/09/2024","35","2","694"
"02/09/2024","12","1504","414"
"02/09/2024","65","1","11"
"03/09/2024","45","266","216"
"03/09/2024","37","2","50"
"03/09/2024","35","2","1388"
"03/09/2024","28","2","205"
"03/09/2024","39","1504","1000"
"03/09/2024","54","1504","176"
"03/09/2024","70","1504","620"
"03/09/2024","53","2023","738"
"03/09/2024","54","1","927"
"03/09/2024","35","234","376"
"03/09/2024","11","266","870"
"03/09/2024","93","1504","54"
"03/09/2024","44","266","596"
"03/09/2024","13","2","237"
"03/09/2024","27","266","440"
"03/09/2024","61","2","177"
"03/09/2024","58","6","385"
"03/09/2024","41","266","455"
"03/09/2024","3","1504","666"
"03/09/2024","82","2","233"
"03/09/2024","83","1","46"
"03/09/2024","20","2","128"
"03/09/2024","7","234","656"
"03/09/2024","98","2","1561"
"03/09/2024","16","2","421"
"03/09/2024","12","1504","428"
"03/09/2024","36","2","1432"
"03/09/2024","84","2","3"
"03/09/2024","8","266","487"
"03/09/2024","48","1504","434"
"03/09/2024","10","2","152"
"03/09/2024","4","2","7"
"03/09/2024","2","1504","572"
"03/09/2024","5","234","1578"
"03/09/2024","97","2","292"
"03/09/2024","99","2","28"
"03/09/2024","34","234","1638"
"03/09/2024","55","1","363"
"03/09/2024","11","2","90"
"03/09/2024","4","266","421"
"04/09/2024","93","1504","1154"
"04/09/2024","99","2","87"
"04/09/2024","13","2","362"
"04/09/2024","61","4003","46"
"04/09/2024","83","1","88"
"04/09/2024","4","2","28"
"04/09/2024","39","1504","880"
"04/09/2024","10","2","406"
"04/09/2024","82","2","68"
"04/09/2024","98","2","1199"
"04/09/2024","8","266","1334"
"04/09/2024","36","2","1504"
"04/09/2024","28","2","251"
"04/09/2024","7","234","1907"
"04/09/2024","18","2","24"
"04/09/2024","2","1504","836"
"04/09/2024","48","1504","151"
"04/09/2024","97","2","202"
"04/09/2024","86","1504","1647"
"04/09/2024","4","266","965"
"04/09/2024","35","2","798"
"04/09/2024","20","2","90"
"04/09/2024","34","234","1528"
"04/09/2024","41","266","592"
"04/09/2024","37","2","260"
"04/09/2024","59","2","114"
"04/09/2024","45","266","376"
"04/09/2024","12","1504","662"
"04/09/2024","6","1504","126"
"04/09/2024","54","1","147"
"04/09/2024","53","2023","232"
"04/09/2024","5","234","1308"
"04/09/2024","11","266","165"
"04/09/2024","65","2","318"
"04/09/2024","52","2","13"
"04/09/2024","96","2","110"
"04/09/2024","71","2","284"
"04/09/2024","70","1504","414"
"04/09/2024","3","1504","624"
"04/09/2024","61","2","329"
"04/09/2024","55","1","102"
"04/09/2024","44","2","650"
"04/09/2024","27","266","392"
"04/09/2024","16","2","358"
"05/09/2024","96","2","238"
"05/09/2024","84","2","10"
"05/09/2024","52","2","55"
"05/09/2024","55","1","121"
"05/09/2024","71","2","108"
"05/09/2024","6","1504","474"
"05/09/2024","27","266","406"
"05/09/2024","12","1504","810"
"05/09/2024","70","1504","477"
"05/09/2024","44","2","59"
"05/09/2024","53","2023","315"
"05/09/2024","36","2","914"
"05/09/2024","98","2","1802"
"05/09/2024","48","1504","237"
"05/09/2024","65","2","151"
"05/09/2024","2","1504","2029"
"05/09/2024","35","2","348"
"05/09/2024","41","266","626"
"05/09/2024","28","2","312"
"05/09/2024","61","2","54"
"05/09/2024","10","2","419"
"05/09/2024","8","266","1254"
"05/09/2024","20","2","76"
"05/09/2024","4","266","774"
"05/09/2024","82","2","418"
"05/09/2024","13","2","297"
"05/09/2024","99","2","54"
"05/09/2024","39","1504","636"
"05/09/2024","3","1504","474"
"05/09/2024","34","234","1832"
"05/09/2024","19","2023","106"
"05/09/2024","44","266","309"
"05/09/2024","16","2","581"
"05/09/2024","5","234","1458"
"05/09/2024","93","1504","350"
"05/09/2024","45","266","275"
"05/09/2024","11","266","407"
"05/09/2024","37","2","281"
"05/09/2024","7","234","1812"
"05/09/2024","61","4003","291"
"05/09/2024","59","2","247"
"06/09/2024","8","266","935"
"06/09/2024","6","1504","26"
"06/09/2024","37","2","312"
"06/09/2024","35","2","869"
"06/09/2024","16","2","593"
"06/09/2024","99","2","27"
"06/09/2024","98","2","2090"
"06/09/2024","3","1504","232"
"06/09/2024","48","266","68"
"06/09/2024","71","2","121"
"06/09/2024","2","1504","1127"
"06/09/2024","20","2","164"
"06/09/2024","86","1504","880"
"06/09/2024","70","1504","378"
"06/09/2024","13","2","183"
"06/09/2024","27","266","310"
"06/09/2024","45","266","480"
"06/09/2024","96","2","126"
"06/09/2024","93","1504","676"
"06/09/2024","61","4003","17"
"06/09/2024","59","2","150"
"06/09/2024","18","2","12"
"06/09/2024","82","2","341"
"06/09/2024","36","2","1272"
"06/09/2024","61","2","279"
"06/09/2024","40","2023","162"
"06/09/2024","19","2023","248"
"06/09/2024","4","266","90"
"06/09/2024","12","1504","452"
"06/09/2024","10","2","50"
"06/09/2024","5","234","750"
"06/09/2024","53","2023","774"
"06/09/2024","65","2","469"
"06/09/2024","55","1","53"
"06/09/2024","11","266","189"
"06/09/2024","7","234","946"
"06/09/2024","44","2","666"
"06/09/2024","97","2","347"
"06/09/2024","28","2","314"
"06/09/2024","34","234","1916"
"06/09/2024","41","266","609"
"06/09/2024","44","266","220"
"06/09/2024","39","1504","470"
"07/09/2024","18","2023","90"
"07/09/2024","11","2","28"
"07/09/2024","41","266","191"
"07/09/2024","27","266","268"
"07/09/2024","84","2","21"
"07/09/2024","16","2","420"
"07/09/2024","12","1504","624"
"07/09/2024","20","1","142"
"07/09/2024","48","1504","155"
"07/09/2024","52","2","40"
"07/09/2024","82","2","210"
"07/09/2024","39","1504","791"
"07/09/2024","11","266","192"
"07/09/2024","13","2","72"
"07/09/2024","40","2023","54"
"07/09/2024","5","234","1906"
"07/09/2024","55","1","193"
"07/09/2024","61","2","529"
"07/09/2024","36","2023","154"
"07/09/2024","99","2","163"
"07/09/2024","34","234","1056"
"07/09/2024","65","2","264"
"07/09/2024","8","266","609"
"07/09/2024","70","1504","660"
"07/09/2024","3","1504","342"
"07/09/2024","48","266","101"
"07/09/2024","2","1504","1084"
"07/09/2024","44","2","558"
"07/09/2024","98","2","1553"
"07/09/2024","97","2","175"
"07/09/2024","10","2","278"
"07/09/2024","35","2","567"
"07/09/2024","71","2","247"
"07/09/2024","45","266","275"
"07/09/2024","4","266","1487"
"07/09/2024","82","1504","560"
"07/09/2024","7","234","1052"
"07/09/2024","59","2","101"
"07/09/2024","86","1504","532"
"07/09/2024","93","1504","338"
"07/09/2024","36","2","1283"
"07/09/2024","37","2","151"
"07/09/2024","96","2","33"
"07/09/2024","65","1","73"
"07/09/2024","28","2","218"
"07/09/2024","20","2","70"
"08/09/2024","52","2","14"
"08/09/2024","59","2","33"
"08/09/2024","4","266","108"
"08/09/2024","99","2","24"
"08/09/2024","82","1504","2032"
"08/09/2024","86","1504","296"
"09/09/2024","28","2","276"
"09/09/2024","53","2023","78"
"09/09/2024","20","1","128"
"09/09/2024","98","2","1013"
"09/09/2024","4","266","148"
"09/09/2024","13","2","446"
"09/09/2024","3","1504","232"
"09/09/2024","40","2023","140"
"09/09/2024","82","2","81"
"09/09/2024","36","2023","78"
"09/09/2024","16","2","565"
"09/09/2024","18","2023","237"
"09/09/2024","54","1504","346"
"09/09/2024","6","234","416"
"09/09/2024","34","234","1902"
"09/09/2024","45","266","296"
"09/09/2024","48","266","479"
"09/09/2024","86","1504","939"
"09/09/2024","65","1","331"
"09/09/2024","10","2","210"
"09/09/2024","39","1504","310"
"09/09/2024","93","1504","594"
"09/09/2024","99","2","37"
"09/09/2024","19","2023","241"
"09/09/2024","55","1","56"
"09/09/2024","82","1504","48"
"09/09/2024","35","2","358"
"09/09/2024","5","234","54"
"09/09/2024","97","2","195"
"09/09/2024","44","2","447"
"09/09/2024","8","266","561"
"09/09/2024","48","1504","125"
"09/09/2024","59","2","36"
"09/09/2024","37","2","140"
"09/09/2024","27","266","328"
"09/09/2024","20","2","177"
"09/09/2024","11","266","649"
"09/09/2024","36","2","749"
"09/09/2024","12","1504","648"
"09/09/2024","70","1504","518"
"09/09/2024","2","1504","1006"
"09/09/2024","58","2","121"
"10/09/2024","48","266","1030"
"10/09/2024","18","2023","41"
"10/09/2024","86","1504","520"
"10/09/2024","97","2","283"
"10/09/2024","10","2","483"
"10/09/2024","35","2","700"
"10/09/2024","3","1504","397"
"10/09/2024","70","1504","469"
"10/09/2024","65","1","29"
"10/09/2024","7","234","330"
"10/09/2024","48","1504","119"
"10/09/2024","19","2023","196"
"10/09/2024","6","1504","189"
"10/09/2024","55","1","208"
"10/09/2024","2","1504","1802"
"10/09/2024","20","1","142"
"10/09/2024","11","266","371"
"10/09/2024","45","266","225"
"10/09/2024","59","2","22"
"10/09/2024","82","2","57"
"10/09/2024","36","2","1999"
"10/09/2024","37","2","341"
"10/09/2024","20","2","108"
"10/09/2024","71","2","271"
"10/09/2024","44","2","43"
"10/09/2024","28","2","266"
"10/09/2024","16","2","812"
"10/09/2024","13","2","457"
"10/09/2024","6","234","54"
"10/09/2024","5","234","812"
"10/09/2024","12","1504","358"
"10/09/2024","4","266","551"
"10/09/2024","98","2","1395"
"10/09/2024","53","2023","243"
"10/09/2024","99","2","205"
"10/09/2024","36","2023","402"
"10/09/2024","44","266","761"
"10/09/2024","8","266","543"
"10/09/2024","41","266","164"
"10/09/2024","27","266","348"
"10/09/2024","93","1504","396"
"10/09/2024","82","1504","838"
"10/09/2024","34","234","776"
"10/09/2024","61","2","77"
"10/09/2024","39","1504","1090"
"11/09/2024","16","2","531"
"11/09/2024","3","1504","110"
"11/09/2024","28","2","227"
"11/09/2024","6","1504","154"
"11/09/2024","70","1504","660"
"11/09/2024","48","266","340"
"11/09/2024","82","2","278"
"11/09/2024","61","4003","35"
"11/09/2024","61","2","642"
"11/09/2024","18","2023","228"
"11/09/2024","44","266","157"
"11/09/2024","82","1504","42"
"11/09/2024","58","6","537"
"11/09/2024","2","1504","776"
"11/09/2024","48","1504","25"
"11/09/2024","3","2","134"
"11/09/2024","99","2","73"
"11/09/2024","35","266","357"
"11/09/2024","35","2","262"
"11/09/2024","20","1","287"
"11/09/2024","39","1504","316"
"11/09/2024","58","2","195"
"11/09/2024","98","2","1910"
"11/09/2024","37","2","182"
"11/09/2024","97","2","98"
"11/09/2024","4","266","846"
"11/09/2024","7","234","635"
"11/09/2024","13","2","448"
"11/09/2024","71","2","125"
"11/09/2024","55","1","366"
"11/09/2024","53","2023","384"
"11/09/2024","45","266","386"
"11/09/2024","36","2","1202"
"11/09/2024","34","234","2419"
"11/09/2024","6","266","714"
"11/09/2024","27","266","351"
"11/09/2024","8","266","149"
"11/09/2024","19","2023","234"
"11/09/2024","10","2","104"
"11/09/2024","96","2","23"
"11/09/2024","5","234","765"
"11/09/2024","93","1504","420"
"11/09/2024","36","2023","107"
"11/09/2024","86","1504","1132"
"12/09/2024","96","2","97"
"12/09/2024","4","266","392"
"12/09/2024","97","2","22"
"12/09/2024","44","266","774"
"12/09/2024","35","2","580"
"12/09/2024","99","2","158"
"12/09/2024","70","2","93"
"12/09/2024","18","2023","46"
"12/09/2024","52","2","206"
"12/09/2024","5","234","512"
"12/09/2024","44","2","47"
"12/09/2024","98","2","2016"
"12/09/2024","48","266","254"
"12/09/2024","34","234","1697"
"12/09/2024","65","1","766"
"12/09/2024","8","266","628"
"12/09/2024","20","1","59"
"12/09/2024","35","266","289"
"12/09/2024","61","2","106"
"12/09/2024","13","1","43"
"12/09/2024","55","1","185"
"12/09/2024","3","1504","263"
"12/09/2024","16","2","764"
"12/09/2024","54","1504","522"
"12/09/2024","39","1504","1329"
"12/09/2024","11","2","142"
"12/09/2024","36","2","1193"
"12/09/2024","45","266","246"
"12/09/2024","93","1504","568"
"12/09/2024","2","1504","690"
"12/09/2024","2","266","588"
"12/09/2024","37","2","216"
"12/09/2024","70","1504","948"
"12/09/2024","11","266","474"
"12/09/2024","53","2","416"
"12/09/2024","19","2023","197"
"12/09/2024","27","266","300"
"12/09/2024","36","2023","154"
"12/09/2024","10","2","437"
"12/09/2024","6","266","712"
"12/09/2024","59","2","309"
"12/09/2024","86","1504","1106"
"12/09/2024","83","1","16"
"12/09/2024","28","2","215"
"12/09/2024","82","2","876"
"12/09/2024","71","2","330"
"12/09/2024","13","2","534"
"12/09/2024","58","2","247"
"13/09/2024","5","234","1032"
"13/09/2024","61","266","47"
"13/09/2024","48","266","303"
"13/09/2024","35","266","305"
"13/09/2024","93","1504","4"
"13/09/2024","16","2","85"
"13/09/2024","16","266","191"
"13/09/2024","44","266","684"
"13/09/2024","19","2023","261"
"13/09/2024","96","2","52"
"13/09/2024","40","2023","155"
"13/09/2024","35","2","381"
"13/09/2024","65","1","93"
"13/09/2024","39","1504","332"
"13/09/2024","12","1504","948"
"13/09/2024","4","266","404"
"13/09/2024","20","2","59"
"13/09/2024","86","1504","640"
"13/09/2024","97","2","748"
"13/09/2024","83","2","182"
"13/09/2024","54","1504","460"
"13/09/2024","28","2","219"
"13/09/2024","6","234","214"
"13/09/2024","12","266","47"
"13/09/2024","98","2","1623"
"13/09/2024","37","2","240"
"13/09/2024","13","1","76"
"13/09/2024","3","1504","472"
"13/09/2024","99","2","503"
"13/09/2024","11","2","456"
"13/09/2024","70","1504","1118"
"13/09/2024","71","2","191"
"13/09/2024","13","2","241"
"13/09/2024","27","266","273"
"13/09/2024","82","2","709"
"13/09/2024","59","2","242"
"13/09/2024","52","2","223"
"13/09/2024","45","266","409"
"13/09/2024","2","266","494"
"13/09/2024","53","2","276"
"13/09/2024","18","2023","185"
"13/09/2024","8","266","237"
"13/09/2024","36","2","739"
"13/09/2024","34","234","1009"
"13/09/2024","6","266","655"
"13/09/2024","36","2023","248"
"13/09/2024","11","266","254"
"13/09/2024","10","2","251"
"14/09/2024","16","2","48"
"14/09/2024","2","266","228"
"14/09/2024","44","2","4"
"14/09/2024","4","266","434"
"14/09/2024","97","2","723"
"14/09/2024","70","1504","730"
"14/09/2024","71","2","216"
"14/09/2024","61","266","397"
"14/09/2024","2","1504","191"
"14/09/2024","96","2","700"
"14/09/2024","35","266","652"
"14/09/2024","37","2","403"
"14/09/2024","10","2","252"
"14/09/2024","19","2023","229"
"14/09/2024","61","1","71"
"14/09/2024","98","2","1309"
"14/09/2024","61","2","27"
"14/09/2024","7","234","508"
"14/09/2024","12","266","382"
"14/09/2024","13","2","91"
"14/09/2024","45","266","256"
"14/09/2024","44","266","742"
"14/09/2024","99","2","359"
"14/09/2024","3","1504","419"
"14/09/2024","35","2","47"
"14/09/2024","6","266","355"
"14/09/2024","20","2","94"
"14/09/2024","11","2","139"
"14/09/2024","6","234","18"
"14/09/2024","59","2","74"
"14/09/2024","48","266","199"
"14/09/2024","34","234","426"
"14/09/2024","36","2","1145"
"14/09/2024","52","2","26"
"14/09/2024","11","266","383"
"14/09/2024","16","266","377"
"14/09/2024","27","266","313"
"14/09/2024","93","1504","958"
"14/09/2024","28","2","204"
"14/09/2024","8","266","285"
"14/09/2024","86","1504","730"
"14/09/2024","5","234","354"
"14/09/2024","53","2023","49"
"14/09/2024","54","1504","32"
"14/09/2024","20","1","203"
"14/09/2024","39","1504","266"
"14/09/2024","65","2","397"
"14/09/2024","65","1","33"
"14/09/2024","41","266","112"
"15/09/2024","37","2","59"
"15/09/2024","28","2","22"
"15/09/2024","99","2","312"
"15/09/2024","36","2","135"
"15/09/2024","93","1504","52"
"15/09/2024","97","2","46"
"15/09/2024","96","2","520"
"15/09/2024","48","266","155"
"15/09/2024","98","2","90"
"15/09/2024","2","1504","171"
"15/09/2024","86","1504","42"
"16/09/2024","86","1504","820"
"16/09/2024","37","2","49"
"16/09/2024","8","266","92"
"16/09/2024","44","266","295"
"16/09/2024","71","2","67"
"16/09/2024","2","1504","294"
"16/09/2024","58","2","130"
"16/09/2024","2","266","634"
"16/09/2024","98","2","279"
"16/09/2024","41","266","149"
"16/09/2024","27","266","53"
"16/09/2024","93","1504","52"
"16/09/2024","54","1504","86"
"16/09/2024","28","2","276"
"16/09/2024","6","266","444"
"16/09/2024","61","1","157"
"16/09/2024","4","266","493"
"16/09/2024","3","1504","214"
"16/09/2024","12","266","152"
"16/09/2024","39","1504","448"
"16/09/2024","70","1504","440"
"16/09/2024","36","2","57"
"16/09/2024","13","2","47"
"16/09/2024","7","234","419"
"16/09/2024","18","2023","83"
"16/09/2024","54","1","54"
"16/09/2024","35","2","91"
"16/09/2024","61","266","104"
"16/09/2024","48","266","100"
"16/09/2024","35","266","209"
"16/09/2024","34","234","1410"
"16/09/2024","11","266","245"
"16/09/2024","5","234","190"
"16/09/2024","82","1504","316"
"17/09/2024","39","1504","236"
"17/09/2024","8","266","739"
"17/09/2024","28","2","245"
"17/09/2024","2","1504","216"
"17/09/2024","37","2","153"
"17/09/2024","57","1504","310"
"17/09/2024","36","2","348"
"17/09/2024","41","266","638"
"17/09/2024","58","2","651"
"17/09/2024","12","1504","768"
"17/09/2024","10","2","505"
"17/09/2024","5","234","1568"
"17/09/2024","3","1504","294"
"17/09/2024","35","266","448"
"17/09/2024","70","1504","1180"
"17/09/2024","18","2023","682"
"17/09/2024","6","266","697"
"17/09/2024","86","1504","88"
"17/09/2024","53","2023","265"
"17/09/2024","93","1504","184"
"17/09/2024","11","266","1361"
"17/09/2024","48","266","540"
"17/09/2024","4","266","1609"
"17/09/2024","83","2","73"
"17/09/2024","34","234","4758"
"17/09/2024","71","2","452"
"17/09/2024","13","2","266"
"17/09/2024","97","2","112"
"17/09/2024","61","266","436"
"17/09/2024","61","1","79"
"17/09/2024","45","266","551"
"17/09/2024","16","2","14"
"17/09/2024","82","1504","862"
"17/09/2024","98","2","2328"
"17/09/2024","7","234","1695"
"17/09/2024","16","266","613"
"17/09/2024","27","266","588"
"17/09/2024","2","266","986"
"17/09/2024","19","2023","558"
"17/09/2024","35","2","54"
"17/09/2024","36","2023","286"
"17/09/2024","96","2","11"
"17/09/2024","54","1504","544"
"17/09/2024","12","266","665"
"17/09/2024","40","2023","116"
"17/09/2024","44","266","1204"
"17/09/2024","65","1","205"
"18/09/2024","45","266","397"
"18/09/2024","6","266","763"
"18/09/2024","19","2023","252"
"18/09/2024","36","2","570"
"18/09/2024","83","2","30"
"18/09/2024","65","1","126"
"18/09/2024","53","2","113"
"18/09/2024","2","266","707"
"18/09/2024","70","1504","1088"
"18/09/2024","28","2","183"
"18/09/2024","71","2","251"
"18/09/2024","34","234","1324"
"18/09/2024","12","266","892"
"18/09/2024","70","2","4"
"18/09/2024","11","266","297"
"18/09/2024","58","2","82"
"18/09/2024","57","1504","606"
"18/09/2024","27","266","377"
"18/09/2024","53","2023","1743"
"18/09/2024","98","2","1153"
"18/09/2024","41","266","537"
"18/09/2024","96","2","45"
"18/09/2024","54","1504","366"
"18/09/2024","82","1504","1198"
"18/09/2024","86","1504","192"
"18/09/2024","44","266","729"
"18/09/2024","5","234","1831"
"18/09/2024","35","266","418"
"18/09/2024","48","266","520"
"18/09/2024","40","2023","174"
"18/09/2024","36","2023","338"
"18/09/2024","12","1504","86"
"18/09/2024","20","2023","72"
"18/09/2024","7","234","181"
"18/09/2024","8","266","915"
"18/09/2024","71","234","425"
"18/09/2024","3","1504","563"
"18/09/2024","13","2","353"
"18/09/2024","93","1504","510"
"18/09/2024","39","1504","1021"
"18/09/2024","18","2023","258"
"18/09/2024","61","1","409"
"18/09/2024","4","266","662"
"18/09/2024","16","266","809"
"18/09/2024","10","2","300"
"19/09/2024","86","1504","62"
"19/09/2024","20","2023","33"
"19/09/2024","37","2","16"
"19/09/2024","12","266","658"
"19/09/2024","16","266","457"
"19/09/2024","61","2","14"
"19/09/2024","71","2","458"
"19/09/2024","98","2","1797"
"19/09/2024","45","266","418"
"19/09/2024","27","266","397"
"19/09/2024","82","1504","964"
"19/09/2024","58","2","10"
"19/09/2024","82","2","19"
"19/09/2024","34","234","1507"
"19/09/2024","61","1","497"
"19/09/2024","70","1504","1047"
"19/09/2024","61","266","135"
"19/09/2024","59","2","213"
"19/09/2024","53","2","335"
"19/09/2024","93","1504","225"
"19/09/2024","41","266","767"
"19/09/2024","5","234","1575"
"19/09/2024","39","1504","52"
"19/09/2024","13","2","431"
"19/09/2024","6","266","419"
"19/09/2024","19","2023","688"
"19/09/2024","7","234","703"
"19/09/2024","28","2","341"
"19/09/2024","53","2023","279"
"19/09/2024","83","2","291"
"19/09/2024","65","1","142"
"19/09/2024","3","1504","956"
"19/09/2024","96","2","221"
"19/09/2024","2","1504","87"
"19/09/2024","11","266","824"
"19/09/2024","35","266","131"
"19/09/2024","48","266","334"
"19/09/2024","54","1504","202"
"19/09/2024","4","266","274"
"19/09/2024","97","2","286"
"19/09/2024","36","2023","434"
"19/09/2024","8","266","842"
"19/09/2024","18","2023","134"
"19/09/2024","57","1504","120"
"19/09/2024","2","266","977"
"19/09/2024","40","2023","126"
"19/09/2024","36","2","749"
"19/09/2024","44","266","688"
"19/09/2024","10","2","284"
"20/09/2024","98","2","1121"
"20/09/2024","37","2","158"
"20/09/2024","11","266","638"
"20/09/2024","54","1504","152"
"20/09/2024","86","1504","504"
"20/09/2024","57","1504","186"
"20/09/2024","99","2","145"
"20/09/2024","45","266","364"
"20/09/2024","40","2023","204"
"20/09/2024","27","266","294"
"20/09/2024","71","2","221"
"20/09/2024","36","2023","162"
"20/09/2024","83","2","537"
"20/09/2024","4","266","897"
"20/09/2024","2","266","1187"
"20/09/2024","41","266","1488"
"20/09/2024","97","2","359"
"20/09/2024","61","1","137"
"20/09/2024","82","2","3"
"20/09/2024","13","2","339"
"20/09/2024","70","2","50"
"20/09/2024","34","234","1713"
"20/09/2024","59","2","24"
"20/09/2024","70","1504","714"
"20/09/2024","12","266","1188"
"20/09/2024","48","266","503"
"20/09/2024","10","2","437"
"20/09/2024","7","234","1384"
"20/09/2024","53","2023","49"
"20/09/2024","53","2","546"
"20/09/2024","96","2","466"
"20/09/2024","58","2","10"
"20/09/2024","65","1","29"
"20/09/2024","8","266","881"
"20/09/2024","65","2","385"
"20/09/2024","20","2023","115"
"20/09/2024","93","1504","234"
"20/09/2024","95","2","179"
"20/09/2024","28","2","133"
"20/09/2024","5","234","1499"
"20/09/2024","82","1504","456"
"20/09/2024","3","1504","648"
"20/09/2024","6","266","854"
"20/09/2024","16","266","337"
"20/09/2024","61","266","457"
"20/09/2024","39","1504","781"
"20/09/2024","44","266","689"
"20/09/2024","19","2023","360"
"20/09/2024","18","2023","144"
"20/09/2024","36","2","1436"
"21/09/2024","36","2","1133"
"21/09/2024","12","1504","40"
"21/09/2024","6","266","618"
"21/09/2024","19","2023","277"
"21/09/2024","53","2","314"
"21/09/2024","34","234","2119"
"21/09/2024","71","2","147"
"21/09/2024","41","266","957"
"21/09/2024","70","1504","823"
"21/09/2024","2","266","647"
"21/09/2024","13","2","493"
"21/09/2024","36","2023","433"
"21/09/2024","44","266","497"
"21/09/2024","45","266","464"
"21/09/2024","20","2023","255"
"21/09/2024","20","2","9"
"21/09/2024","82","2","51"
"21/09/2024","7","234","778"
"21/09/2024","5","234","568"
"21/09/2024","97","2","588"
"21/09/2024","4","266","462"
"21/09/2024","98","2","1309"
"21/09/2024","35","266","2308"
"21/09/2024","48","266","705"
"21/09/2024","83","2","127"
"21/09/2024","3","1504","133"
"21/09/2024","39","1504","1790"
"21/09/2024","2","1504","656"
"21/09/2024","10","2","513"
"21/09/2024","18","2023","227"
"21/09/2024","54","1504","3172"
"21/09/2024","93","1504","821"
"21/09/2024","8","266","391"
"21/09/2024","18","2","12"
"21/09/2024","12","266","354"
"21/09/2024","16","266","582"
"21/09/2024","71","4003","28"
"21/09/2024","37","2","283"
"21/09/2024","35","2","48"
"21/09/2024","95","2","93"
"21/09/2024","11","266","559"
"21/09/2024","58","2","133"
"21/09/2024","27","266","258"
"21/09/2024","86","1504","268"
"21/09/2024","82","1504","396"
"21/09/2024","96","2","233"
"21/09/2024","28","2","720"
"21/09/2024","61","266","386"
"21/09/2024","57","1504","622"
"21/09/2024","65","2","82"
"22/09/2024","98","2","278"
"22/09/2024","96","2","190"
"22/09/2024","82","2","50"
"22/09/2024","93","1504","87"
"22/09/2024","4","266","143"
"22/09/2024","86","1504","99"
"22/09/2024","16","266","79"
"22/09/2024","97","2","176"
"22/09/2024","99","2","36"
"22/09/2024","53","2023","238"
"22/09/2024","83","2","17"
"22/09/2024","71","2","24"
"22/09/2024","82","1504","620"
"22/09/2024","7","234","602"
"22/09/2024","54","1504","364"
"22/09/2024","57","1504","146"
"22/09/2024","5","234","408"
"23/09/2024","36","2","789"
"23/09/2024","2","266","152"
"23/09/2024","53","2","232"
"23/09/2024","82","1504","52"
"23/09/2024","97","2","449"
"23/09/2024","35","266","778"
"23/09/2024","82","2","9"
"23/09/2024","39","1504","2026"
"23/09/2024","3","1504","257"
"23/09/2024","57","1504","234"
"23/09/2024","8","266","250"
"23/09/2024","27","266","222"
"23/09/2024","61","266","46"
"23/09/2024","4","266","796"
"23/09/2024","65","2","65"
"23/09/2024","37","2","109"
"23/09/2024","10","2","96"
"23/09/2024","70","1504","784"
"23/09/2024","13","1","279"
"23/09/2024","59","2","11"
"23/09/2024","41","266","235"
"23/09/2024","58","2","127"
"23/09/2024","71","2","89"
"23/09/2024","44","266","293"
"23/09/2024","16","266","346"
"23/09/2024","53","2023","12"
